,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
5916,13.277000000000001,1011.2,92.08200000000001,2.8111,17.99,1029.3,542.78,101.32,10.014,11.408,83.54899999999999
5917,13.556,1011.3,92.444,3.7009,24.14,1077.0,549.95,131.82,11.753,2.2814,55.055
5918,14.475999999999999,1011.6,94.296,3.3642,21.1,1059.3,550.09,117.84,10.914000000000001,3.5701,52.413000000000004
5919,15.95,1011.7,95.219,3.8904,24.616,1079.8,549.82,132.69,11.837,2.1898,49.952
5920,17.828,1011.7,94.18299999999999,3.5785,24.264,1077.5,549.95,130.11,11.872,1.8874,43.553999999999995
5921,19.755,1011.9,86.164,3.4483,24.343000000000004,1078.0,550.08,129.93,11.761,1.7234,43.56100000000001
5922,20.706,1011.8,78.455,3.4442,24.456999999999997,1078.6,549.96,130.29,11.774000000000001,1.7493,43.955
5923,21.656,1011.2,73.03,3.4372,24.41,1078.0,549.82,129.52,11.827,1.6421,43.751999999999995
5924,22.45,1010.7,68.438,3.4685,24.729,1079.8,549.69,130.73,11.927,1.5032,45.291000000000004
5925,22.613000000000003,1010.3,66.70100000000001,3.4523,24.683000000000003,1079.6,549.56,130.48,11.957,1.8751,45.956
5926,22.706999999999997,1010.2,63.123999999999995,3.4122,24.699,1079.5,549.76,130.59,11.877,1.9099,46.604
5927,22.796,1010.0,62.336000000000006,3.3582,24.511,1078.3,550.18,129.66,11.794,2.0237,46.843
5928,22.348000000000003,1009.9,68.572,2.7498,19.986,1051.3,549.91,110.36,10.484000000000002,4.1052,44.907
5929,20.701999999999998,1010.1,80.32300000000001,2.6468,18.573,1042.8,550.05,104.35,10.197000000000001,5.1518,47.06399999999999
5930,20.151,1009.8,81.389,2.6221,18.441,1041.8,550.24,103.73,10.126,5.5412,48.592
5931,19.65,1009.5,80.916,3.1675,23.000999999999998,1069.7,550.1,124.4,11.445,2.5535,47.698
5932,19.147000000000002,1009.1,82.79,3.2665,23.69,1073.8,550.0,127.4,11.645999999999999,1.7832,46.032
5933,18.484,1009.1,82.67399999999999,3.1477,22.701,1068.1,549.95,123.62,11.397,1.7343,48.61600000000001
5934,17.66,1009.1,84.676,3.2367,23.283,1071.7,549.97,126.39,11.583,2.0766,48.614
5935,17.312,1009.0,86.24,3.1872,22.93,1069.8,550.05,125.0,11.475,2.3280000000000003,48.57
5936,17.162,1008.9,86.79700000000001,3.1799,23.02,1070.5,550.08,125.53,11.389000000000001,2.1938,47.784
5937,17.555,1008.9,87.712,3.1726,22.991,1070.4,550.17,125.08,11.453,2.4757,48.273999999999994
5938,18.09,1009.0,85.715,3.2077,23.086,1071.2,550.06,125.57,11.432,2.3169999999999997,46.97
5939,18.329,1009.6,86.361,3.2175,23.261,1072.2,549.86,126.3,11.482000000000001,2.1467,46.426
5940,17.713,1010.3,88.205,3.3782,24.284000000000002,1077.9,550.14,131.03,11.831,2.1725,48.455
5941,17.055999999999997,1010.8,89.12799999999999,3.3443,24.178,1077.7,549.91,130.81,11.797,1.8518,47.313
5942,16.578,1010.9,90.535,3.3573,24.15,1077.8,550.23,130.97,11.860999999999999,1.75,46.887
5943,16.567,1011.1,89.18299999999999,3.333,23.939,1076.6,550.46,130.16,11.84,2.0596,47.854
5944,16.410999999999998,1011.2,87.133,3.31,23.67,1075.2,550.39,129.16,11.675,2.0912,49.42
5945,16.262,1011.0,84.641,3.3315,24.005,1077.3,550.08,130.69,11.837,2.0761,50.349
5946,16.034000000000002,1010.9,84.287,3.2762,23.588,1075.0,550.03,128.99,11.647,2.4323,50.896
5947,15.534,1010.7,85.426,3.3492,24.164,1078.1,549.92,131.71,11.752,2.0594,50.468
5948,15.222999999999999,1010.6,87.06200000000001,3.2856,23.558000000000003,1074.6,549.72,129.08,11.635,2.2077,50.148999999999994
5949,15.092,1010.6,85.90700000000001,3.2879,23.565,1074.6,550.13,129.07,11.705,2.4591,49.833
5950,15.03,1010.9,85.469,3.2894,23.605999999999998,1075.0,550.29,129.33,11.695,2.1888,48.75
5951,14.975999999999999,1011.5,84.902,3.2819,23.546999999999997,1074.9,550.33,129.33,11.610999999999999,1.915,49.082
5952,14.892999999999999,1011.9,83.90100000000001,3.2416,23.215999999999998,1073.0,550.3,127.79,11.639000000000001,2.1189,50.746
5953,14.955,1011.7,83.251,3.2441,23.349,1074.6,550.06,128.87,11.707,2.0702,51.336999999999996
5954,14.965,1011.7,84.374,3.2298,23.101,1072.7,550.07,127.61,11.61,1.9575,52.174
5955,14.654000000000002,1011.7,85.21,3.201,22.962,1072.1,549.97,127.27,11.587,2.1069999999999998,52.67100000000001
5956,14.366,1011.6,86.321,3.2601,23.404,1074.7,550.09,129.32,11.724,2.2583,51.894
5957,14.41,1011.4,86.17200000000001,3.3127,23.674,1076.3,550.43,130.38,11.708,1.8367,50.861000000000004
5958,14.544,1011.2,86.78299999999999,3.3139999999999996,23.888,1077.1,550.32,131.05,11.732000000000001,1.9835,50.67
5959,14.667,1010.9,86.98200000000001,3.3167,23.769000000000002,1076.3,550.07,130.42,11.759,2.0913,51.812
5960,14.765999999999998,1010.5,85.182,3.264,23.711,1075.9,550.17,130.08,11.767999999999999,1.8618,50.933
5961,14.793,1010.2,83.553,3.2979,23.752,1076.3,550.31,130.37,11.769,2.3517,50.818000000000005
5962,14.876,1010.2,83.104,3.3073,23.81,1076.3,550.42,130.4,11.686,1.6772,50.268
5963,15.040999999999999,1009.9,84.064,3.3122,24.088,1077.3,550.14,131.24,11.815999999999999,1.4751,50.283
5964,15.495999999999999,1009.7,85.416,3.3291,23.962,1077.0,549.77,130.8,11.741,1.3037,49.598
5965,16.169,1009.6,85.945,3.3645,24.041,1076.9,549.58,130.51,11.78,2.2345,50.035
5966,16.78,1009.3,85.969,3.3526,23.916999999999998,1076.0,550.0,129.61,11.798,2.0979,49.052
5967,17.336,1008.6,85.28299999999999,3.4010000000000002,24.139,1077.3,550.06,130.61,11.786,1.9332,47.446000000000005
5968,17.483,1007.8,85.29899999999999,3.2982,23.287,1072.4,549.93,126.74,11.533,2.1808,46.103
5969,17.410999999999998,1006.9,88.896,3.2388,22.595,1068.3,549.8,123.88,11.404000000000002,2.0387,45.574
5970,17.39,1006.1,92.072,3.4497,24.061999999999998,1076.4,549.69,129.96,11.685,1.6138,45.178999999999995
5971,17.531,1005.1,92.319,3.362,23.403000000000002,1072.6,549.79,127.1,11.647,2.6734,46.413000000000004
5972,18.055,1004.8,91.59200000000001,3.3625,23.623,1073.3,550.01,127.43,11.6,2.5648,46.372
5973,18.508,1004.4,91.31200000000001,3.4683,24.318,1077.3,550.01,130.4,11.720999999999998,2.3708,46.626999999999995
5974,18.533,1004.2,92.925,3.5098,24.339000000000002,1077.3,550.09,130.41,11.708,2.2755,47.059
5975,18.775,1004.0,93.662,3.5382,24.445,1078.7,550.02,131.2,11.767000000000001,2.0644,45.817
5976,19.098,1004.0,92.465,3.4557,23.974,1075.9,549.66,128.83,11.716,2.0947,44.677
5977,19.375,1003.4,91.71799999999999,3.5068,24.318,1077.9,549.55,130.38,11.815999999999999,1.5788,43.37
5978,19.207,1002.8,90.889,3.4789,24.089000000000002,1076.2,549.7,129.33,11.796,1.5542,44.816
5979,19.302,1002.5,91.29700000000001,3.4731,24.191999999999997,1076.4,550.32,129.45,11.787,1.5438,44.221000000000004
5980,18.87,1002.7,90.44200000000001,3.3383,23.331,1071.9,549.91,126.13,11.562999999999999,2.01,46.45
5981,18.274,1002.5,91.958,3.3310000000000004,22.846,1069.2,549.73,124.48,11.422,2.0129,47.018
5982,18.043,1003.1,90.954,3.3638,23.699,1074.0,549.62,127.92,11.585,1.8405,47.358000000000004
5983,17.965999999999998,1003.4,91.22200000000001,3.3179,23.193,1071.3,549.52,125.94,11.565999999999999,2.1376,46.553999999999995
5984,17.456,1003.2,91.646,3.3921,23.344,1072.4,550.09,127.0,11.529000000000002,2.1154,47.06100000000001
5985,16.973,1003.6,90.897,3.3353,23.326999999999998,1072.8,550.33,127.47,11.482999999999999,2.4812,49.43600000000001
5986,16.602999999999998,1003.7,89.76299999999999,3.2647,23.204,1072.0,549.89,126.97,11.519,1.7014,48.971000000000004
5987,16.533,1004.3,89.939,3.2726,23.398000000000003,1072.9,549.8,127.58,11.515999999999998,1.5742,49.221000000000004
5988,16.8,1005.2,86.419,3.185,23.21,1071.4,549.61,126.37,11.424000000000001,2.0065,51.466
5989,16.854,1006.1,83.478,3.2883,23.96,1076.2,549.59,129.99,11.741,2.0709999999999997,52.403
5990,16.945,1007.0,82.64200000000001,3.2933,24.045,1076.5,549.95,130.19,11.797,1.925,52.357
5991,17.16,1007.4,80.127,3.2635,23.829,1074.8,549.99,128.7,11.703,2.8221,66.289
5992,16.891,1007.4,81.277,3.2707,23.831,1074.9,549.65,128.85,11.735,2.7853,56.766000000000005
5993,16.425,1007.4,84.686,2.9777,21.604,1061.6,549.91,119.34,11.038,3.9938,57.168
5994,15.887,1007.2,86.32799999999999,3.2999,24.043000000000003,1076.1,550.25,130.07,11.790999999999999,3.0282,56.303999999999995
5995,15.526,1007.3,86.09200000000001,3.3148,24.118000000000002,1076.5,550.36,130.58,11.84,2.3856,54.393
5996,15.183,1007.4,85.906,3.3144,24.101,1076.6,550.34,130.69,11.797,2.2585,54.461000000000006
5997,14.91,1007.0,86.087,3.2927,24.000999999999998,1075.8,550.1,130.23,11.722000000000001,2.6153,55.405
5998,14.732000000000001,1007.2,87.324,3.3106,24.049,1076.4,550.12,130.75,11.664000000000001,2.697,56.3
5999,14.435,1007.5,88.48700000000001,3.3253,24.203000000000003,1077.1,549.9,131.33,11.707,2.4762,56.901
6000,13.975999999999999,1007.8,90.095,3.1662,22.884,1069.6,549.77,125.65,11.417,3.1421,58.096000000000004
6001,13.772,1008.0,88.478,3.162,22.923000000000002,1069.7,549.72,125.69,11.5,3.3355,60.818999999999996
6002,13.780999999999999,1008.5,86.072,3.1974,23.198,1071.6,549.67,127.15,11.568,2.8987,59.468
6003,13.890999999999998,1009.1,84.15100000000001,3.2278,23.355,1073.4,549.62,128.37,11.56,2.5878,57.497
6004,14.087,1009.3,82.74600000000001,2.6953,19.355999999999998,1048.5,549.76,110.18,10.436,5.2721,61.863
6005,13.952,1009.9,81.05199999999999,2.737,19.561,1050.2,549.94,111.55,10.517999999999999,4.8996,60.815
6006,13.968,1010.6,81.53699999999999,2.7348,19.475,1050.0,550.33,111.33,10.519,4.9301,59.851000000000006
6007,13.654000000000002,1011.2,79.637,2.7094,19.250999999999998,1048.9,549.9,110.59,10.368,5.1647,59.316
6008,13.415999999999999,1011.4,78.00399999999999,2.6549,18.887,1046.3,550.21,108.78,10.356,5.3923,60.608999999999995
6009,13.549000000000001,1011.7,78.343,2.6669,18.974,1047.0,550.17,109.2,10.390999999999998,5.3236,59.85
6010,13.833,1012.4,69.423,2.6586,18.93,1047.2,550.24,109.23,10.36,5.0078,60.765
6011,14.23,1013.2,73.45,2.6942,19.179000000000002,1048.8,549.68,110.34,10.356,4.5362,59.001999999999995
6012,14.289000000000001,1013.9,75.623,2.9014,20.807,1058.9,549.92,117.67,10.859000000000002,3.5999,57.36600000000001
6013,14.448,1014.8,78.50399999999999,3.1146,22.340999999999998,1068.2,550.34,124.41,11.412,3.4868,57.262
6014,14.565999999999999,1015.1,79.11399999999999,3.0891,22.276999999999997,1067.7,550.47,123.98,11.302,3.3632,57.742
6015,14.708,1015.5,78.311,3.2963,23.741,1076.7,550.31,130.52,11.734000000000002,2.7966,54.567
6016,14.833,1015.9,76.204,3.1919,22.993000000000002,1072.4,549.99,127.21,11.515999999999998,2.9814,56.489
6017,14.890999999999998,1016.0,74.274,3.1919,22.936,1072.0,549.6,126.9,11.505,2.81,56.67
6018,14.939,1015.9,71.309,2.9376,20.978,1059.9,549.95,117.85,10.975999999999999,3.7194,59.34
6019,15.01,1016.0,70.065,3.1043,22.469,1068.6,550.17,124.39,11.389000000000001,3.2197,58.869
6020,14.999,1016.4,67.109,3.1572,22.825,1071.2,550.06,126.27,11.49,2.835,57.397
6021,14.927999999999999,1017.1,68.012,3.1692,22.816,1071.4,549.74,126.53,11.458,2.447,56.523999999999994
6022,14.763,1017.7,67.387,2.8003,20.022000000000002,1054.7,550.02,114.12,10.652999999999999,4.2306,58.073
6023,14.547,1018.1,67.35300000000001,3.2243,23.209,1074.1,549.81,128.62,11.57,2.5062,55.203
6024,14.349,1018.3,70.54,3.1210000000000004,22.357,1069.2,549.83,125.0,11.405,2.8507,55.983999999999995
6025,14.168,1018.6,72.551,3.2552,23.677,1077.0,549.96,130.83,11.833,2.2928,55.286
6026,13.365,1019.1,75.197,3.2548,23.485,1075.9,550.26,130.27,11.79,2.3053,57.053000000000004
6027,12.412,1019.2,76.923,2.9146,20.846,1059.7,549.88,118.87,11.019,4.1462,60.295
6028,11.505,1019.3,79.436,2.6071,18.396,1041.9,547.79,107.41,10.324000000000002,6.678999999999999,68.48899999999999
6029,10.985,1019.2,81.675,2.6918,18.897000000000002,1045.8,548.18,110.06,10.485999999999999,6.0899,67.071
6030,10.936,1019.2,81.05199999999999,2.6544,18.500999999999998,1044.0,548.79,108.22,10.414000000000001,5.8809,63.797
6031,11.071,1019.3,79.67399999999999,2.6244,18.475,1043.2,548.19,107.82,10.356,6.4417,67.449
6032,11.039000000000001,1019.0,79.812,2.6316,18.445999999999998,1045.2,549.77,108.28,10.384,5.4679,63.147
6033,10.854000000000001,1019.1,80.521,2.6748,18.988,1049.4,550.21,111.26,10.457,4.9447,60.946999999999996
6034,10.628,1019.2,81.93799999999999,2.6574,18.517,1046.5,550.14,109.14,10.409,5.4479999999999995,61.515
6035,10.155,1019.3,83.85600000000001,2.6733,18.662,1047.0,549.78,109.9,10.43,5.3949,63.133
6036,10.904000000000002,1019.6,86.744,2.6392,18.637999999999998,1046.9,550.2,109.51,10.251,5.2193,61.552
6037,12.876,1020.0,84.665,2.7046,19.002,1048.5,550.01,109.82,10.434000000000001,4.8932,59.3
6038,15.052999999999999,1020.1,72.567,2.8162,19.968,1054.0,549.97,113.38,10.638,3.6807,59.05
6039,16.287,1020.2,63.998999999999995,3.2878,23.703000000000003,1076.7,549.99,129.54,11.718,1.8935,56.593
6040,17.108,1020.1,56.473,3.2898,23.584,1075.9,550.14,128.61,11.673,2.1732,54.625
6041,17.257,1019.8,55.175,3.3867,24.315,1080.2,550.3,131.9,11.977,2.0042,54.402
6042,17.355999999999998,1019.4,52.293,3.3508,24.16,1079.2,550.41,131.11,11.937999999999999,2.0726,55.273
6043,17.237000000000002,1019.4,49.56399999999999,3.3238,23.868000000000002,1077.6,550.47,129.85,11.720999999999998,2.0296,54.05
6044,16.838,1019.3,51.126999999999995,3.2846,23.708000000000002,1076.7,550.24,129.34,11.720999999999998,1.8736,53.693000000000005
6045,16.418,1019.5,53.521,3.2583,23.599,1076.2,549.65,129.32,11.689,2.008,53.927
6046,15.39,1019.6,61.923,2.6018,18.482,1044.0,549.27,106.9,10.229,5.9047,62.548
6047,14.113,1019.8,69.906,2.5787,18.525,1042.1,547.53,107.0,10.264000000000001,6.6272,65.624
6048,11.802,1019.8,79.831,2.6068,18.761,1046.9,549.87,109.72,10.405999999999999,5.3787,62.281000000000006
6049,11.527999999999999,1019.8,80.703,3.2058,23.256999999999998,1074.6,550.29,129.85,11.72,2.6385,55.888000000000005
6050,11.505,1019.8,80.628,3.1344,22.846999999999998,1072.5,550.31,128.12,11.6,2.9705,57.788000000000004
6051,11.529000000000002,1019.9,80.82600000000001,3.0408,21.779,1063.7,548.48,122.44,11.258,4.2901,62.816
6052,11.616,1019.8,80.646,2.6021,18.704,1046.3,549.95,108.95,10.359000000000002,5.5171,62.406000000000006
6053,11.61,1019.5,78.83800000000001,2.6252,18.705,1046.7,550.4,109.09,10.335999999999999,5.485,62.386
6054,11.365,1019.4,77.153,2.6342,18.647000000000002,1045.4,549.89,108.65,10.3,5.6965,62.632
6055,10.870999999999999,1019.5,78.38,2.6134,18.672,1046.8,549.58,109.47,10.265,5.6029,62.656000000000006
6056,10.185,1019.5,80.2,2.5721,18.439,1045.2,549.44,108.67,10.252,6.1933,64.372
6057,9.6254,1019.5,82.309,2.5688,18.434,1045.0,549.42,108.85,10.314,6.2659,64.331
6058,9.9698,1019.8,85.485,3.0021,21.680999999999997,1065.2,549.86,123.48,11.209000000000001,4.0769,61.198
6059,11.682,1019.9,85.95100000000001,3.1471,22.945999999999998,1072.1,549.99,127.59,11.459000000000001,2.4530000000000003,55.604
6060,14.137,1019.8,76.375,3.3269,24.063000000000002,1077.5,549.4,130.76,11.782,1.1618,53.256
6061,16.499000000000002,1019.7,61.415,4.2801,31.413,1099.8,538.22,153.95,13.700999999999999,0.5179699999999999,52.675
6062,17.566,1019.6,55.126999999999995,3.6060000000000003,26.133000000000003,1083.3,545.94,136.49,12.284,2.2132,52.787
6063,17.96,1019.4,53.18600000000001,3.2264,23.111,1072.5,549.57,126.06,11.610999999999999,2.4203,51.733999999999995
6064,18.342,1019.3,50.782,3.325,23.891,1077.0,550.34,129.22,11.82,2.1267,51.596000000000004
6065,18.417,1019.1,52.61,3.3362,23.896,1077.1,550.43,129.31,11.789000000000001,2.2743,51.521
6066,17.645,1019.0,55.044,3.3114,23.791999999999998,1076.8,550.42,129.39,11.788,2.1579,51.563
6067,16.825,1018.9,57.868,3.2686,23.623,1076.2,550.44,129.19,11.724,2.6188,52.797
6068,16.055999999999997,1018.8,63.052,3.2363,23.594,1075.8,550.47,129.4,11.626,2.5305,53.066
6069,15.459000000000001,1019.0,67.952,3.2288,23.329,1074.3,550.49,128.38,11.629000000000001,2.5294,52.235
6070,14.448,1019.1,69.336,3.1004,22.746,1071.2,550.5,126.59,11.444,2.7891,53.943999999999996
6071,13.357999999999999,1019.2,73.571,2.7979,20.136,1055.6,550.35,115.23,10.744000000000002,4.1515,56.868
6072,12.74,1019.3,75.444,3.0928,22.585,1070.2,550.01,126.33,11.495,2.9183,56.762
6073,11.534,1019.3,80.46300000000001,3.1685,22.953000000000003,1073.0,550.35,128.83,11.640999999999998,2.7853,55.449
6074,10.885,1019.2,83.449,3.1987,23.073,1074.1,550.2,129.85,11.697000000000001,3.1162,58.248999999999995
6075,10.27,1019.2,85.29799999999999,2.6004,18.462,1041.0,546.74,107.98,10.36,7.2446,68.74600000000001
6076,9.656,1019.1,86.095,2.6207,18.494,1045.2,549.49,109.23,10.415999999999999,6.2522,64.089
6077,9.2651,1019.1,86.32,2.6495,18.55,1046.5,549.55,109.74,10.283,5.7579,63.519
6078,9.0751,1019.1,86.76700000000001,2.6469,18.340999999999998,1044.2,548.96,108.59,10.302,6.1584,65.403
6079,9.1608,1019.3,87.398,2.6306,18.328,1043.9,548.96,108.49,10.341,6.3563,66.186
6080,9.3056,1019.5,88.156,2.6464,18.355999999999998,1044.2,548.85,108.66,10.380999999999998,6.5489999999999995,66.42699999999999
6081,9.7233,1019.8,89.09100000000001,2.9832,21.066999999999997,1062.3,549.87,121.14,11.058,4.101,60.465
6082,10.855,1020.0,87.507,3.2298,23.224,1075.4,549.91,130.64,11.627,2.5285,57.214
6083,12.067,1020.3,85.62,3.238,23.44,1076.0,549.79,130.54,11.677,2.76,56.071999999999996
6084,14.545,1020.5,77.202,3.3275,23.964000000000002,1078.2,549.68,130.92,11.89,1.7816,53.42100000000001
6085,16.660999999999998,1020.7,67.13,3.3039,23.741,1076.9,549.57,129.39,11.77,1.8768,54.463
6086,18.195,1020.6,56.349,2.8560000000000003,20.274,1055.6,549.97,113.84,10.772,4.2697,59.788000000000004
6087,18.062,1020.4,59.468999999999994,3.3713,24.386999999999997,1080.2,549.7,132.07,11.84,2.3629,55.376000000000005
6088,14.587,1021.2,69.567,2.5559,17.953,1027.5,540.35,101.05,10.058,12.024000000000001,91.258
6089,13.254000000000001,1021.4,67.905,3.2105,23.189,1073.8,549.97,128.91,11.689,2.7779,62.18600000000001
6090,12.804,1021.3,68.58,3.1667,22.906,1071.6,549.69,127.47,11.557,3.417,61.318000000000005
6091,12.522,1021.3,68.458,2.5765,18.011,1022.6,536.85,100.38,10.214,12.870999999999999,106.92
6092,11.963,1021.2,70.994,2.5639,18.047,1020.6,534.92,101.04,10.237,12.532,111.53
6093,10.572000000000001,1021.1,79.347,2.5895,18.035999999999998,1019.8,534.23,101.3,10.259,12.857999999999999,115.41
6094,10.048,1021.1,82.169,2.615,18.045,1020.1,534.42,101.39,10.280999999999999,14.499,115.78
6095,9.8518,1021.0,79.10300000000001,2.6485,18.66,1045.5,548.41,109.67,10.419,6.0287,68.957
6096,9.5662,1020.9,76.809,2.6232,18.543,1046.2,549.56,109.46,10.338,5.7474,66.11
6097,8.8797,1020.9,80.779,2.5676,18.456,1044.8,548.67,109.2,10.324000000000002,6.5369,68.806
6098,8.3739,1020.9,79.586,2.5873,18.394000000000002,1043.8,548.38,109.03,10.299000000000001,6.5283,70.03
6099,8.6511,1021.0,78.07,3.5917,26.458000000000002,1077.3,540.63,139.26,12.433,3.2893,58.068999999999996
6100,10.895,1021.0,71.881,4.2401,31.44,1099.9,536.9,157.61,13.725999999999999,1.386,50.964
6101,13.790999999999999,1021.0,55.465,4.3203,31.583000000000002,1099.9,536.68,156.16,13.745,0.7014699999999999,53.553000000000004
6102,15.078,1020.9,45.283,4.2713,31.191,1100.0,537.92,155.1,13.724,0.8653,56.708
6103,15.923,1020.6,43.542,4.2929,31.303,1099.8,537.72,154.84,13.764000000000001,1.964,55.287
6104,16.235,1020.3,47.007,4.2626,30.986,1099.9,538.77,154.25,13.645999999999999,2.1124,55.136
6105,16.165,1020.2,46.773,4.4019,32.469,1100.0,533.94,159.83,13.948,2.0324,48.42100000000001
6106,16.063,1020.2,43.924,4.2407,31.211,1100.0,538.15,156.85,13.702,1.7413,50.88399999999999
6107,15.960999999999999,1020.2,47.942,3.2424,23.182,1044.7,532.24,119.34,11.498,3.3911,78.503
6108,14.437999999999999,1020.3,58.66,2.5894,17.94,1027.0,540.16,101.29,10.096,9.3753,90.031
6109,13.159,1020.3,63.982,2.5885,18.035999999999998,1030.6,541.96,102.92,10.14,10.079,90.51100000000001
6110,12.030999999999999,1020.3,71.028,2.5875,18.085,1026.8,539.27,102.52,10.184,13.314,99.65799999999999
6111,11.405999999999999,1020.3,72.59100000000001,2.5865,18.03,1026.7,539.39,102.24,10.228,13.235999999999999,101.84
6112,11.343,1020.3,74.563,2.6454,18.916,1048.5,549.92,110.65,10.472999999999999,5.648,64.717
6113,11.323,1020.2,76.046,2.6003,18.134,1026.5,538.9,102.01,10.236,11.562000000000001,106.44
6114,11.302,1020.2,76.553,2.6625,18.802,1046.6,549.25,109.71,10.425999999999998,5.9406,73.251
6115,11.280999999999999,1020.1,76.411,2.6354,18.57,1043.0,548.19,107.67,10.312000000000001,7.0916,71.564
6116,10.91,1019.8,77.389,2.6363,18.36,1042.0,547.94,107.41,10.33,7.3166,72.649
6117,10.842,1019.4,78.446,2.6173,18.509,1045.4,549.56,108.44,10.322000000000001,6.0651,66.557
6118,11.388,1019.0,76.809,2.6287,18.447,1044.0,549.22,107.5,10.360999999999999,6.4406,67.78399999999999
6119,10.645,1018.8,78.872,2.5688,18.322,1043.4,549.03,107.64,10.317,6.7455,70.078
6120,10.261,1018.8,81.389,2.5714,18.4,1045.2,549.71,108.52,10.264000000000001,6.1782,66.39699999999999
6121,10.529000000000002,1018.9,82.53200000000001,2.591,18.599,1046.3,549.9,109.08,10.226,5.8061,64.789
6122,11.91,1019.3,81.214,2.8621,20.434,1057.4,549.94,116.83,10.767000000000001,4.5819,62.815
6123,13.850999999999999,1019.5,71.068,3.3006,23.679000000000002,1076.8,549.75,130.42,11.702,2.4394,57.668
6124,15.056,1019.4,61.913999999999994,3.3113,23.82,1077.5,549.66,130.5,11.728,1.744,57.718999999999994
6125,15.974,1019.3,58.028999999999996,3.3146,23.759,1077.0,549.57,129.87,11.81,1.4608,57.23
6126,16.5,1019.2,57.263000000000005,3.3275,23.805999999999997,1077.3,549.55,129.91,11.866,2.5942,55.525
6127,16.891,1019.2,59.096000000000004,3.3496,23.875999999999998,1078.0,549.54,130.44,11.79,2.5404,54.512
6128,16.819000000000003,1019.1,56.668,3.3181,23.69,1076.7,549.59,129.53,11.752,2.7451,55.236999999999995
6129,16.439,1019.0,56.099,3.3244,23.96,1078.1,549.59,130.64,11.880999999999998,2.7272,56.332
6130,16.038,1018.9,57.599,3.3164,23.919,1077.9,549.58,130.71,11.784,2.6226,56.273
6131,15.635,1018.8,63.498999999999995,3.3295,24.081,1079.1,549.65,131.85,11.783,2.6097,55.622
6132,14.977,1018.8,69.493,3.2535,23.579,1076.7,549.59,130.38,11.718,3.025,56.25899999999999
6133,14.147,1018.9,74.41,3.2342,23.444000000000003,1076.2,549.63,130.44,11.675,3.2383,56.766999999999996
6134,13.459000000000001,1019.0,77.22399999999999,3.2488,23.429000000000002,1076.0,550.11,130.26,11.728,3.4271,57.369
6135,13.224,1019.0,78.309,3.2404,23.366,1075.6,550.36,130.02,11.777000000000001,2.8287,56.442
6136,13.365,1019.1,78.58800000000001,3.2557,23.516,1076.0,550.29,130.12,11.734000000000002,2.7792,57.512
6137,13.812999999999999,1019.2,75.535,3.2379,23.41,1075.5,550.14,129.6,11.687000000000001,2.6879,56.698
6138,13.912,1019.2,75.59899999999999,3.2287,23.25,1074.6,549.82,128.98,11.697000000000001,2.7926,57.486999999999995
6139,13.914000000000001,1019.1,75.825,2.5808,18.262,1039.2,546.83,104.93,10.248,7.9838,72.417
6140,13.913,1019.2,77.95,2.6551,18.872,1047.2,549.75,109.13,10.417,5.7839,62.706
6141,13.918,1019.1,79.535,2.5805,18.063,1029.0,541.33,101.43,10.146,12.119000000000002,90.96600000000001
6142,13.425999999999998,1019.0,81.729,2.5636,18.0,1029.9,541.81,102.24,10.065,11.64,86.73
6143,13.437999999999999,1019.2,81.736,2.6363,18.969,1048.0,550.3,109.81,10.429,5.4348,61.148999999999994
6144,13.947000000000001,1019.5,80.952,2.5972,18.324,1043.7,550.32,106.13,10.257,5.7909,60.146
6145,14.687000000000001,1019.8,79.095,3.1632,22.712,1070.9,549.84,125.88,11.399000000000001,2.9788,56.466
6146,15.440999999999999,1020.2,79.61,3.1239,22.34,1068.5,549.88,124.09,11.315999999999999,6.642,52.68899999999999
6147,16.207,1020.5,75.46600000000001,4.0619,29.458000000000002,1092.8,540.09,147.88,13.167,2.2374,51.67
6148,16.965,1020.8,69.432,4.1956,30.361,1100.3,541.07,152.71,13.443,1.147,50.581
6149,17.205,1021.1,66.949,4.2115,30.568,1100.0,540.2,153.67,13.550999999999998,1.1628,50.409
6150,17.112000000000002,1021.4,64.29,4.1871,30.396,1099.9,540.79,152.78,13.513,1.9203,51.468999999999994
6151,17.268,1021.7,57.65,4.2559,31.076999999999998,1099.9,538.61,153.86,13.651,1.8233,51.99100000000001
6152,17.477,1021.9,55.001000000000005,4.2308,30.798000000000002,1100.0,539.41,153.39,13.62,1.8223,52.636
6153,16.959,1022.0,59.802,4.2298,30.953000000000003,1099.9,538.77,154.07,13.588,1.9298,51.18899999999999
6154,16.373,1022.4,64.641,4.2011,30.758000000000003,1100.0,539.35,154.02,13.637,1.9128,50.398
6155,15.91,1022.9,67.979,4.2551,31.256,1099.9,537.68,155.31,13.645,1.9824,49.023
6156,15.379000000000001,1023.3,69.895,3.9583,28.894000000000002,1087.1,538.02,145.68,13.093,2.5167,56.394
6157,15.050999999999998,1023.8,68.012,2.5741,18.187,1039.2,546.88,104.87,10.206,6.7788,67.83
6158,14.662,1024.1,64.646,2.5563,18.031,1030.3,541.72,101.81,10.136000000000001,11.505,86.43799999999999
6159,13.135,1025.8,72.512,2.8261,20.195,1055.5,549.29,115.51,10.809000000000001,4.6058,64.77199999999999
