,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1399,1,0,8,5,6,0.91093,0.0033200000000000005,0.8830899999999999,0.94156,-0.52745,-1.37983,0.07987000000000001,6,2,1,2,6,3,6,2,0,0,0,0,0,0,0,2,5,0,3
1400,1,0,8,5,6,0.41667,0.0033200000000000005,-1.11902,0.13136,0.5848899999999999,-1.37983,-0.8463700000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
1401,0,0,8,5,6,-2.4231700000000003,0.16767,-1.82919,2.75696,-0.89891,-2.55524,-0.8463700000000001,5,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1402,1,0,0,5,4,1.60383,1.2861,0.58331,0.28783000000000003,-0.78155,0.52975,-1.18084,6,2,2,3,6,2,4,5,0,4,0,0,0,0,0,0,6,0,0
1403,1,0,8,5,6,0.22393,-0.57545,-1.55521,0.43852,-1.38502,-1.37983,-0.8463700000000001,6,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,3,0,0
1404,1,0,5,5,6,-0.79151,0.80523,1.24033,1.2861,0.41594,0.19268,1.2247,5,0,2,0,6,5,5,0,0,5,0,0,3,0,0,3,5,0,0
1405,1,1,5,5,6,1.37297,-1.23177,-0.58331,0.43852,-1.25773,0.88113,0.7654,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
1406,1,0,0,5,6,-2.21844,-0.94779,-0.71727,0.13136,-0.52745,-0.71126,0.7654,5,2,2,0,5,5,5,2,0,2,0,0,0,0,0,2,0,0,0
1407,1,0,8,5,6,-0.58016,-0.43999,0.58331,1.45039,1.3061200000000002,-0.71126,-1.18084,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1408,1,0,8,6,6,0.41667,-0.30033000000000004,1.43533,-0.30172,1.46191,-0.21712,0.40148,5,1,0,3,5,6,5,0,0,0,0,1,2,1,0,3,5,0,1
1409,1,0,5,5,6,1.02119,0.80523,1.24033,-0.01729,0.25953000000000004,-1.37983,0.07987000000000001,5,0,1,3,5,2,6,2,0,2,0,2,0,0,0,2,2,0,0
1410,1,0,8,5,6,1.02119,-0.69509,-0.31776,-0.7609600000000001,0.7583,-0.71126,-0.8463700000000001,5,0,0,0,6,2,6,0,0,0,0,0,2,0,0,2,2,0,0
1411,1,0,0,5,6,-0.34799,2.32338,1.43533,0.59042,0.5848899999999999,-0.21712,0.07987000000000001,5,0,2,0,6,4,6,0,0,0,0,0,0,0,0,0,3,0,0
1412,0,1,1,5,6,1.8399,-1.37639,-0.17779,-1.7719999999999998,-1.64101,0.88113,0.7654,3,3,0,0,6,6,5,5,0,4,0,3,3,0,0,0,4,0,0
1413,0,1,7,0,6,-1.1943,-1.09207,-0.8473200000000001,0.28783000000000003,0.25953000000000004,-1.37983,-0.52593,5,4,0,0,6,6,5,0,0,0,0,0,0,0,0,0,3,0,0
1414,0,0,8,5,0,0.91093,-0.69509,-0.71727,0.28783000000000003,-0.00665,-0.71126,-0.52593,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1415,1,0,5,2,6,-0.14882,-0.30033000000000004,-1.2755299999999998,1.81866,-0.27607,-1.37983,-1.18084,5,0,2,2,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1416,0,1,7,6,6,-0.34799,0.80523,1.43533,0.59042,-0.00665,0.19268,1.2247,6,3,0,2,6,6,4,4,0,2,0,3,3,4,3,4,6,0,3
1417,1,1,7,6,6,0.82562,-0.43999,0.58331,-0.7609600000000001,-0.52745,0.88113,1.2247,4,0,0,0,5,6,4,0,0,4,0,0,0,3,0,4,0,0,0
1418,1,1,7,6,6,-0.14882,0.47617,0.7233,-0.60633,0.25953000000000004,-0.21712,1.2247,6,0,0,5,5,6,6,6,0,4,0,2,6,2,0,2,6,0,0
1419,3,1,4,2,6,-0.05188,-0.94779,-0.01928,1.11406,-1.0145,0.19268,1.2247,1,3,0,2,4,6,6,3,0,2,0,0,3,5,0,0,6,0,0
1420,0,1,8,6,6,-0.79151,1.74091,1.6565299999999998,0.43852,-0.27607,0.19268,0.40148,4,2,0,0,6,6,6,3,0,4,2,0,3,3,0,3,6,0,0
1421,1,1,7,5,6,0.62967,-0.57545,-0.31776,-0.4532100000000001,-1.13788,1.29221,0.7654,5,0,2,0,6,4,4,0,0,0,0,0,1,0,0,0,6,0,1
1422,1,0,8,6,6,-0.24649,0.63779,1.24033,0.7609600000000001,0.5848899999999999,0.19268,1.2247,6,6,0,3,5,6,5,3,2,5,3,2,0,3,0,3,6,0,0
1423,2,1,6,5,1,0.31287,0.32197,-0.17779,-0.15487,-0.00665,1.29221,0.40148,5,0,0,2,5,2,5,0,0,0,0,3,2,0,0,0,2,0,1
1424,0,0,6,5,5,0.04257,0.0033200000000000005,-0.17779,0.28783000000000003,1.81175,0.88113,0.40148,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6
1425,0,1,7,6,6,-0.92104,1.74091,0.58331,-1.34289,1.13407,0.52975,1.2247,4,3,0,2,6,5,5,3,0,0,0,0,3,0,0,3,6,0,0
1426,0,0,7,6,6,0.73545,-0.30033000000000004,-0.71727,0.43852,-0.89891,-0.21712,-0.21575,3,0,0,0,6,5,4,0,0,0,0,0,3,0,0,0,6,0,2
1427,0,1,7,6,6,-0.24649,1.45421,1.43533,-0.60633,-0.14277,0.88113,1.2247,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0
1428,0,0,7,6,6,1.23461,1.11406,-0.58331,-2.21844,-0.65253,1.86203,0.40148,6,0,0,4,6,5,6,3,0,2,0,2,0,0,0,3,5,0,0
1429,3,0,0,5,6,-1.05308,-1.23177,-0.71727,-0.4532100000000001,0.5848899999999999,-0.71126,-1.5485799999999998,6,1,1,1,6,3,4,1,0,1,0,0,0,1,0,1,2,0,1
1430,1,0,5,5,4,0.31287,-0.94779,-0.58331,2.75696,1.46191,-1.37983,-1.18084,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1431,1,0,5,5,6,0.41667,-1.37639,-1.11902,0.59042,0.25953000000000004,-1.37983,-2.07848,2,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1432,4,0,5,5,6,-0.79151,0.0033200000000000005,0.14143,0.28783000000000003,0.7583,0.52975,-0.52593,6,1,1,0,6,1,6,1,0,0,0,0,0,1,0,0,6,0,0
1433,4,0,6,5,6,-0.79151,-0.57545,0.29338000000000003,0.28783000000000003,-1.13788,1.86203,0.40148,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,6,0,0
1434,0,1,1,6,6,1.23461,-0.43999,0.29338000000000003,0.43852,-0.14277,-0.71126,1.2247,3,2,0,3,6,3,5,2,0,2,2,0,3,0,6,3,6,0,0
1435,0,1,7,6,6,-1.86962,1.11406,0.7233,-0.91699,1.13407,-0.71126,0.07987000000000001,5,0,0,0,6,5,6,2,0,0,3,0,2,0,0,4,4,0,1
1436,0,1,7,4,6,-0.67825,0.63779,-0.01928,-1.21213,-0.78155,-0.21712,0.7654,6,0,0,0,4,5,5,0,0,3,0,4,4,3,0,3,4,0,0
1437,2,0,5,5,6,-0.14882,0.0033200000000000005,-0.8473200000000001,0.7609600000000001,0.41594,-1.37983,-1.18084,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1438,3,0,5,5,6,-1.1943,-0.15487,0.14143,1.45039,1.3061200000000002,-0.71126,-1.18084,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1439,1,0,5,5,6,1.02119,-0.94779,-0.71727,1.2861,0.93949,-1.37983,-1.5485799999999998,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1440,2,0,0,5,6,-0.46725,0.96248,0.7233,0.94156,0.5848899999999999,-0.71126,-1.18084,6,1,0,1,6,2,6,1,0,1,0,0,0,0,0,0,1,0,0
1441,2,0,5,5,6,-0.67825,-0.43999,-1.11902,1.81866,0.93949,-0.71126,-0.8463700000000001,6,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0
1442,3,0,5,5,6,-1.43907,0.16767,0.29338000000000003,0.94156,1.13407,-1.37983,-1.18084,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1443,1,0,5,5,6,-0.67825,0.96248,0.29338000000000003,1.11406,2.04506,0.19268,-0.8463700000000001,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1444,1,0,5,5,6,0.04257,0.63779,-1.11902,-0.60633,1.81175,-0.21712,0.07987000000000001,4,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0
1445,1,0,8,6,1,-1.1943,1.45421,0.58331,1.2861,1.63088,0.52975,0.7654,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,0,0,5,5,0,-0.58016,0.16767,-0.8473200000000001,0.59042,0.7583,-0.21712,-0.21575,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1447,1,0,5,5,6,-1.05308,1.11406,0.8830899999999999,-1.07533,1.46191,-0.21712,-0.52593,5,2,2,0,5,2,6,3,0,2,0,0,3,0,0,2,5,0,0
1448,1,0,0,5,6,-1.05308,-0.57545,-0.01928,1.11406,1.81175,-1.37983,-0.21575,5,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0,1
1449,0,1,7,6,6,0.41667,-0.43999,2.1532400000000003,-1.92595,2.33337,1.29221,1.92173,3,3,0,2,6,5,6,3,2,2,3,3,4,4,6,3,6,0,2
1450,0,0,8,5,6,0.31287,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1451,1,0,0,5,6,-0.46725,0.0033200000000000005,-0.17779,0.7609600000000001,0.7583,-0.71126,-0.52593,5,0,0,1,6,0,6,0,0,0,0,0,0,0,1,0,0,0,0
1452,0,1,6,6,6,0.73545,-0.69509,1.43533,2.03972,-0.40581,-0.71126,1.92173,5,4,0,3,6,5,6,4,0,4,0,4,6,5,3,4,5,0,0
1453,3,0,5,5,6,-2.05048,0.63779,0.14143,1.45039,1.63088,-0.71126,-0.8463700000000001,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1454,1,0,0,5,6,0.52135,-1.09207,-0.45174,1.81866,0.41594,-1.37983,0.40148,4,1,0,1,6,3,6,0,0,0,0,0,2,0,0,0,6,0,1
1455,1,0,8,5,6,-1.32828,-0.57545,-0.17779,0.43852,1.13407,-0.71126,-0.52593,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,2,0,0
1456,0,0,8,5,6,-0.92104,0.80523,-0.01928,1.11406,-0.65253,-0.21712,-0.8463700000000001,5,2,2,3,6,3,5,3,0,3,0,0,3,0,0,0,0,0,0
1457,2,0,0,5,6,-2.05048,1.58487,0.14143,0.13136,0.7583,0.19268,-0.8463700000000001,5,1,1,0,6,1,5,2,0,1,0,0,0,1,0,1,1,0,1
1458,4,1,5,5,6,0.13606,0.63779,0.8830899999999999,0.28783000000000003,-0.78155,-0.71126,-1.18084,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1459,1,1,5,5,6,0.13606,0.16767,-0.45174,0.43852,0.12331,-0.71126,0.40148,5,0,2,0,6,3,5,3,0,2,0,0,2,0,5,0,6,0,0
1460,0,1,7,6,6,-1.1943,0.80523,0.8830899999999999,0.94156,0.41594,-0.21712,0.7654,6,0,0,0,6,6,6,0,0,0,0,0,0,5,0,4,0,0,0
1461,1,1,5,5,6,-2.75696,1.2861,-0.58331,0.7609600000000001,-0.52745,0.52975,0.07987000000000001,4,1,1,0,5,0,3,1,0,1,0,1,0,0,0,0,0,0,0
1462,1,0,7,6,2,0.73545,-0.57545,-0.31776,-0.91699,-0.14277,0.88113,-0.21575,3,0,0,6,5,6,6,3,0,1,0,0,0,1,3,0,4,0,0
1463,0,0,8,6,6,-0.58016,0.32197,0.7233,-0.15487,0.5848899999999999,-1.37983,-0.52593,5,0,0,0,5,6,5,3,0,4,0,0,0,3,0,3,5,0,0
1464,4,0,8,6,6,-1.86962,0.80523,0.8830899999999999,1.6110799999999998,0.93949,-0.21712,0.07987000000000001,4,1,0,4,3,6,6,1,1,0,1,0,4,1,0,1,0,0,0
1465,1,0,5,5,6,-0.14882,-0.80615,-1.2755299999999998,1.2861,0.12331,-1.37983,-0.52593,4,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0
1466,0,0,8,5,6,0.31287,0.0033200000000000005,-0.01928,0.7609600000000001,-0.27607,-1.37983,-1.18084,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1467,5,1,8,5,6,-1.86962,-0.15487,-0.58331,2.4626200000000003,0.41594,-1.37983,-2.07848,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0
1468,4,1,5,5,6,-0.79151,-0.30033000000000004,0.29338000000000003,0.28783000000000003,1.46191,-0.21712,-0.8463700000000001,5,2,2,0,6,4,6,2,0,2,0,0,3,1,0,2,1,0,0
1469,0,1,7,6,6,-0.14882,0.47617,-0.17779,-1.07533,0.12331,-0.71126,1.2247,6,0,0,0,6,4,6,0,0,0,0,0,3,0,0,4,3,0,0
1470,1,0,5,6,6,-0.24649,0.32197,0.8830899999999999,0.43852,0.12331,-0.71126,0.07987000000000001,6,0,0,3,6,3,6,0,0,0,0,0,0,0,0,2,3,0,0
1471,3,1,7,1,5,1.02119,-0.69509,-0.8473200000000001,-1.21213,0.7583,1.86203,1.2247,4,4,5,5,6,4,0,2,0,4,0,3,6,2,0,2,1,0,0
1472,1,0,7,6,6,2.4626200000000003,-1.92173,-0.58331,-2.35413,-2.30408,1.29221,1.2247,5,6,3,4,5,2,5,4,2,5,4,3,3,3,4,3,6,0,0
1473,1,1,6,1,6,-0.34799,-0.43999,-0.17779,-0.4532100000000001,0.12331,-0.71126,-0.8463700000000001,5,2,0,0,6,6,5,5,2,4,0,0,2,5,0,2,6,0,0
1474,0,1,7,6,6,0.41667,-0.69509,-0.01928,-0.30172,-1.25773,-1.37983,0.40148,6,3,0,0,6,6,5,0,0,0,0,0,3,6,0,3,3,0,0
1475,0,1,7,6,6,-0.92104,1.45421,1.6565299999999998,-0.01729,-0.52745,1.86203,1.92173,6,3,2,2,6,6,4,3,0,5,2,0,3,3,3,3,5,0,2
1476,2,0,6,6,6,-0.05188,-0.57545,-2.09015,-0.01729,-0.27607,-0.71126,-0.8463700000000001,5,3,0,3,3,1,0,0,0,0,0,0,0,0,1,0,6,0,0
1477,1,0,7,6,5,1.37297,0.32197,0.7233,0.94156,0.12331,-0.71126,0.07987000000000001,3,2,0,6,6,2,4,2,2,3,2,0,2,2,6,3,6,0,0
1478,3,0,8,6,6,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,4,1,0,1,2,6,6,1,0,1,1,0,0,1,0,1,0,0,0
1479,3,0,0,5,6,-0.92104,0.0033200000000000005,0.14143,0.13136,0.7583,-0.21712,-0.21575,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1480,1,0,8,5,6,-0.24649,0.47617,0.7233,1.6110799999999998,-0.14277,-0.71126,0.7654,5,4,3,0,5,4,6,2,0,4,0,3,5,0,0,3,5,0,0
1481,2,1,6,6,6,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.8463700000000001,3,1,0,3,6,2,6,2,0,0,2,0,2,2,0,2,3,0,1
1482,1,0,0,5,6,-1.05308,1.45421,-0.8473200000000001,0.94156,0.5848899999999999,-0.71126,-0.52593,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1483,0,1,7,4,6,-1.1943,1.11406,1.24033,-1.6209,-0.65253,0.52975,1.2247,6,3,2,0,6,6,6,0,0,3,0,0,0,3,0,4,6,0,0
1484,1,0,8,5,6,-0.05188,-0.30033000000000004,-1.2755299999999998,-0.01729,0.7583,-0.71126,-1.18084,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,1,8,0,6,0.73545,0.0033200000000000005,-0.17779,-1.07533,0.5848899999999999,1.29221,-0.52593,6,5,3,5,6,6,5,4,0,6,3,4,5,4,3,4,6,0,0
1486,1,0,7,6,6,-0.46725,-0.43999,-0.17779,-1.7719999999999998,-1.25773,1.86203,1.92173,6,0,0,2,6,2,2,2,0,2,0,0,0,2,2,2,3,0,0
1487,1,0,0,5,6,1.37297,-0.69509,-0.58331,-1.47955,1.13407,0.88113,-2.07848,5,1,2,3,6,2,5,2,0,1,0,0,2,0,0,1,1,0,1
1488,0,0,5,5,6,-0.05188,1.11406,-1.42424,-0.4532100000000001,-0.78155,0.88113,1.2247,5,0,2,0,5,1,6,4,0,4,0,0,0,0,2,0,0,0,0
1489,0,1,7,6,6,1.49158,-0.57545,-0.71727,-0.4532100000000001,-1.5184,1.29221,0.7654,6,4,0,5,4,6,6,0,0,6,0,0,3,5,0,3,3,0,0
1490,3,1,7,6,6,-0.14882,-0.30033000000000004,0.58331,0.13136,-0.27607,1.29221,1.2247,4,5,2,3,6,4,5,2,2,2,0,2,5,2,0,2,6,0,0
1491,0,1,7,6,6,2.127,-0.94779,-0.45174,-0.30172,-1.64101,1.29221,0.07987000000000001,5,4,0,5,6,6,6,4,4,3,0,2,3,0,2,0,6,0,0
1492,0,1,7,5,6,0.91093,-3.27393,-0.45174,-1.47955,-1.7816900000000002,1.86203,0.7654,5,6,6,4,6,5,6,4,0,5,0,5,6,4,3,3,6,0,2
1493,0,1,7,5,6,-0.79151,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987000000000001,4,2,2,0,4,3,5,0,0,0,0,0,0,0,0,0,6,0,0
1494,1,1,5,4,6,-1.1943,0.16767,0.29338000000000003,-0.91699,-0.89891,0.19268,1.2247,5,5,0,0,5,0,6,5,0,5,0,0,5,4,0,3,0,0,0
1495,3,0,4,6,6,0.62967,-0.15487,-0.45174,-0.4532100000000001,-1.0145,0.19268,-0.52593,5,4,0,3,6,6,4,2,2,0,0,0,0,2,0,2,6,0,0
1496,3,1,8,6,6,-1.05308,0.96248,0.44585,-0.01729,0.5848899999999999,0.88113,1.2247,5,0,0,2,6,1,6,0,0,0,0,0,0,1,0,1,6,0,0
1497,1,1,0,6,5,-0.34799,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,5,4,0,4,6,6,3,3,3,3,3,3,3,3,3,3,6,0,0
1498,0,0,7,6,6,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,4,0,0,0,6,5,5,0,0,0,0,0,4,0,3,3,3,0,0
1499,0,1,8,6,6,0.41667,-1.92173,0.8830899999999999,-0.15487,-0.52745,0.19268,-0.52593,6,0,0,0,6,0,4,0,0,0,0,0,3,3,0,4,0,0,0
1500,1,1,8,6,6,-0.46725,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,6,3,3,3,6,6,5,2,0,5,2,3,4,5,3,2,5,0,2
1501,0,0,8,6,3,-0.46725,0.0033200000000000005,-0.31776,0.13136,-0.52745,1.29221,1.2247,6,4,0,3,6,6,5,4,0,4,0,3,3,3,0,5,6,0,2
1502,2,0,6,6,6,1.72012,-2.72827,0.29338000000000003,1.2861,-0.78155,-0.21712,-0.21575,5,1,0,0,6,6,5,1,0,0,0,0,0,2,0,2,2,0,0
1503,3,0,0,5,6,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,6,0,0,0,4,1,4,1,0,0,0,0,0,1,0,1,2,0,0
1504,0,0,1,5,6,2.82196,-2.44904,1.06238,-0.7609600000000001,-2.18109,-0.21712,-0.8463700000000001,4,0,0,6,6,0,5,2,0,0,0,0,3,0,0,0,4,0,0
1505,0,0,8,5,6,1.02119,-0.69509,0.8830899999999999,-1.7719999999999998,-0.40581,0.19268,0.40148,6,0,3,3,6,3,6,0,0,3,0,0,0,0,0,0,4,0,0
1506,1,0,6,6,6,0.73545,-1.23177,0.7233,0.59042,-0.00665,0.52975,0.7654,5,1,1,4,5,6,5,2,1,2,0,0,2,1,0,2,2,0,1
1507,1,1,7,6,6,0.91093,-2.11437,-0.17779,-0.4532100000000001,-0.89891,-1.37983,-0.8463700000000001,0,0,0,0,6,0,6,0,0,0,0,0,3,0,0,3,0,0,0
1508,0,1,8,6,6,0.73545,-0.80615,1.6565299999999998,0.13136,-1.25773,-0.21712,-0.52593,5,5,0,3,6,6,6,5,0,3,0,0,4,3,0,2,6,0,0
1509,0,1,4,6,6,2.28554,-0.69509,0.29338000000000003,-0.60633,-0.14277,-1.37983,-0.8463700000000001,6,0,0,3,4,6,5,0,0,3,0,0,2,0,3,4,3,0,0
1510,0,1,7,6,3,-0.14882,-0.57545,-0.8473200000000001,-0.60633,-0.52745,-0.21712,-2.07848,3,0,0,2,6,6,3,2,2,2,0,0,2,2,2,2,6,0,2
1511,1,1,3,6,6,1.23461,-2.32338,0.29338000000000003,-0.30172,-1.92173,0.19268,-0.52593,3,2,0,4,6,2,6,2,2,2,4,0,2,2,6,2,6,0,0
1512,0,1,7,6,6,1.02119,-0.43999,-0.01928,-1.34289,-1.13788,1.86203,1.2247,6,5,0,6,6,4,6,4,0,0,0,0,3,0,6,0,5,0,2
1513,0,1,3,6,6,-0.79151,1.93886,1.6565299999999998,-1.07533,-0.40581,1.86203,1.92173,5,4,0,2,6,6,5,0,0,4,0,0,4,6,3,3,6,0,3
1514,3,1,0,6,6,0.62967,-1.37639,1.43533,-0.91699,-0.52745,1.86203,0.7654,5,3,1,2,6,3,6,3,0,1,0,0,0,1,2,1,5,0,0
1515,0,1,6,6,6,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,6,0,0,3,5,6,5,0,0,0,0,0,3,4,3,0,3,0,2
1516,0,1,7,6,6,-0.24649,-0.80615,-1.2755299999999998,-1.34289,-1.92173,-0.71126,0.07987000000000001,0,2,3,2,3,4,1,3,2,1,2,1,2,1,2,4,2,3,1
1517,0,1,7,4,6,1.37297,-0.30033000000000004,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,5,3,2,2,6,2,6,5,0,4,0,2,2,0,0,2,6,0,2
1518,0,1,6,6,6,1.37297,-1.6334,1.06238,-0.91699,-1.38502,1.29221,0.7654,5,5,0,4,5,6,6,2,0,4,0,3,5,5,2,5,6,0,0
1519,1,1,6,6,6,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,3,6,3,5,6,3,3,5,0,5,0,5,5,5,5,4,6,0,0
1520,0,1,7,6,6,0.82562,2.127,1.88511,0.13136,-0.65253,1.86203,1.92173,4,6,3,4,6,3,6,3,0,3,2,0,5,5,3,5,6,0,3
1521,0,1,3,6,6,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,2,2,0,2,6,6,5,0,0,2,0,0,3,2,2,3,6,0,2
1522,0,1,1,0,6,0.82562,1.2861,0.29338000000000003,-1.21213,-0.89891,0.88113,1.92173,6,4,0,0,6,4,3,0,0,0,0,0,3,3,0,0,6,0,0
1523,0,1,3,6,6,0.52135,1.2861,1.24033,-0.4532100000000001,-0.52745,1.86203,0.7654,5,3,0,3,6,5,5,2,0,0,0,0,4,0,3,4,3,0,0
1524,0,1,7,6,6,0.91093,0.0033200000000000005,1.06238,-1.21213,-1.5184,1.29221,0.40148,6,3,0,4,6,6,5,0,0,0,0,0,3,4,2,3,6,0,3
1525,0,0,8,5,6,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,6,0,2,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0,0
1526,0,1,7,6,6,-1.5507799999999998,0.96248,1.6565299999999998,-0.01729,-0.14277,1.29221,0.7654,5,6,2,5,6,6,6,4,3,4,0,3,5,4,0,3,6,0,4
1527,0,1,4,3,6,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,3,0,0,2,6,4,6,0,0,0,0,0,3,4,0,5,2,0,1
1528,1,0,8,6,5,-0.14882,0.96248,1.24033,0.7609600000000001,-0.27607,-0.21712,0.07987000000000001,5,6,4,4,6,6,6,3,0,2,0,0,6,3,0,3,6,0,0
1529,0,1,7,6,6,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,5,3,0,3,5,4,4,3,3,4,2,0,4,3,3,3,6,0,2
1530,0,1,7,6,5,-0.92104,1.2861,-0.45174,-0.60633,-0.00665,0.88113,1.2247,5,0,0,0,6,3,6,0,0,0,0,0,3,0,0,0,3,0,0
1531,1,1,3,0,6,0.04257,0.32197,-0.97631,0.28783000000000003,-0.65253,-0.71126,0.7654,6,5,4,3,5,5,6,3,0,4,0,2,3,2,6,0,5,0,0
1532,2,0,7,2,6,0.31287,0.0033200000000000005,-0.8473200000000001,-0.60633,-0.52745,-0.71126,0.07987000000000001,5,3,2,0,6,4,5,3,0,4,0,3,3,1,0,1,5,0,1
1533,0,0,7,6,5,-0.46725,0.80523,0.29338000000000003,2.03972,1.81175,-1.37983,-0.21575,5,6,0,4,6,3,6,4,0,4,0,4,3,2,0,3,4,4,3
1534,0,0,7,6,6,0.13606,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,5,0,0,0,6,5,4,3,0,3,0,0,5,4,0,3,4,0,0
1535,0,0,7,6,5,0.04257,1.74091,-0.58331,-0.4532100000000001,2.33337,0.88113,1.92173,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1536,0,1,7,6,6,1.13281,-0.69509,0.8830899999999999,0.94156,-0.89891,1.29221,0.7654,6,3,3,4,6,5,4,3,3,3,3,3,4,3,3,4,6,0,2
1537,0,0,7,6,6,0.62967,-0.15487,1.88511,1.45039,0.12331,0.88113,-0.8463700000000001,6,0,0,0,5,6,5,0,0,0,0,2,3,4,0,3,6,0,0
1538,0,1,7,6,6,-1.5507799999999998,1.2861,-0.97631,0.43852,0.93949,0.19268,1.92173,6,6,0,0,6,6,6,6,0,0,0,0,4,3,0,4,6,0,0
1539,1,1,7,6,6,0.82562,-3.00537,0.29338000000000003,-1.34289,-2.04506,0.88113,0.7654,6,3,0,4,4,6,5,2,2,2,5,2,6,3,3,4,3,0,2
1540,0,1,7,5,6,-0.14882,-0.43999,-0.71727,-0.7609600000000001,-1.64101,1.29221,0.7654,4,2,0,0,5,4,6,2,0,2,0,3,5,0,0,2,2,0,0
1541,0,1,7,6,6,0.82562,0.80523,0.8830899999999999,0.59042,-0.78155,0.19268,0.07987000000000001,4,4,0,4,6,6,5,0,0,0,0,0,3,3,0,3,6,0,0
1542,0,0,7,6,6,1.02119,-0.94779,0.8830899999999999,0.13136,-0.14277,-0.71126,0.40148,3,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1543,0,1,3,6,5,-0.24649,-1.92173,0.29338000000000003,-0.60633,-1.13788,0.52975,0.40148,3,0,0,0,6,4,4,0,0,4,0,0,3,4,0,3,2,0,0
1544,0,0,7,6,6,1.49158,0.16767,0.8830899999999999,-0.01729,0.5848899999999999,0.52975,0.7654,3,3,0,2,5,6,6,0,0,3,0,0,0,3,0,3,0,0,0
1545,1,1,8,5,6,-1.1943,-0.57545,-1.68062,0.28783000000000003,1.3061200000000002,-1.37983,-0.8463700000000001,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
