,C1,C2,C3,C4,C5,C6,C7,Age,Strength,ground_truth
964,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,0.3430912745451735,0
965,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,0.6763301207717018,0
966,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,0.1261746465323232,0
967,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,0.26729543541376766,0
968,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,0.13656822828085002,0
969,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,0.4620763112233503,0
970,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,0.5469515023449981,0
971,312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,0.525640364892027,0
972,145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,0.26676287172086793,0
973,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,0.296706694841004,0
974,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,0.16438179662938718,0
975,277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,0.5138638354893573,0
976,298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,0.41777903760586843,0
977,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,0.48240821866034467,0
978,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,-0.0058832724241932866,1
979,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,0.547114707347661,0
980,147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,0.306361559209057,0
981,145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,0.5879544427548178,1
982,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,0.283701833049872,0
983,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,0.333152948856706,0
984,154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,0.0922709546633682,0
985,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,0.3920270061330722,0
986,272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,0.17252918918596355,1
987,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,0.3915717500730128,0
988,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,0.17656204367022282,0
989,146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,0.21996598464155026,0
990,151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,0.4238090329674105,0
991,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,0.44705286124138877,0
992,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,0.16310192581903143,0
993,303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,0.3873026507928327,0
994,374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,0.4575237506227559,0
995,158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,0.315810269889536,0
996,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,0.15422330734376682,1
997,310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,0.5353725368929203,0
998,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,0.34623511828067827,0
999,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,0.16492295005926916,0
1000,141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,0.5267398512257554,0
1001,297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,0.6377793811953478,0
1002,321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,0.6837946022092802,0
1003,366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,0.7920682368705869,0
1004,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,0.629086567369307,0
1005,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,0.38705354842034734,0
1006,164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,0.19562267003384354,0
1007,155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,0.4364359463313233,0
1008,160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,0.4109072480200657,0
1009,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,0.5022247418784036,0
1010,317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,0.7711963300476694,1
1011,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,0.5166039615866961,0
1012,325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,0.7338469996048721,0
1013,355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,0.48010616914910065,0
1014,132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,0.38589393392774307,0
1015,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,0.48983454935546633,1
1016,164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,0.15896167259358518,0
1017,313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,0.45011080760707106,0
1018,321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,0.5984793054177113,1
1019,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,0.40979917194935495,0
1020,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,0.49594564414437614,0
1021,298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,0.3680616399525847,0
1022,264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,0.763738375746564,1
1023,159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,0.462505798072463,0
1024,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,0.443333505128073,0
1025,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,0.5226597261591849,0
1026,322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,0.3593860056005085,0
1027,148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,0.2661701798690924,0
1028,159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,0.37918534934460313,0
1029,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,0.3746156092700441,0
