,LeverPosition,ShipSpeed,GTT,GTn,GGn,Ts,Tp,T48,T1,T2,P48,P1,P2,Pexh,TIC,mf,CompressorDecay,TurbineDecay,ground_truth
9440,9.3,1.0,72763.303,3560.3779999999997,9738.873,644.962,644.962,1063.563,288.0,773.622,4.538,0.998,22.854,1.051,88.59,1.754,0.8000000000000007,0.3200000000000003,0
9441,1.138,0.11334581249825298,5311.404,1361.019,6628.736,8.134,8.134,599.158,288.0,565.381,1.276,0.998,6.921,1.0190000000000001,13.378,0.254,0.9133458124982536,0.4733458124982595,1
9442,2.088,0.125,6378.543000000001,1389.4820000000002,6771.133000000001,30.624000000000002,30.624000000000002,589.1709999999999,288.0,570.081,1.321,0.998,7.149,1.02,1.033,0.23800000000000002,0.8000000000000007,0.36000000000000654,0
9443,3.1439999999999997,0.25,8375.216,1386.735,7044.831999999999,60.31100000000001,60.31100000000001,580.547,288.0,577.604,1.392,0.998,7.526,1.02,12.11,0.24,0.8000000000000007,0.36000000000000654,0
9444,4.1610000000000005,0.375,14718.546,1547.4479999999999,7720.215,113.741,113.741,635.163,288.0,603.71,1.6640000000000001,0.998,8.963,1.023,16.995,0.336,0.8000000000000007,0.36000000000000654,0
9445,5.14,0.5,21625.364,1924.318,8464.931999999999,175.24200000000002,175.24200000000002,701.6160000000001,288.0,634.133,2.089,0.998,11.154000000000002,1.026,24.913,0.493,0.8000000000000007,0.36000000000000654,0
9446,6.175,0.625,29761.868,2306.8360000000002,8794.193000000001,246.028,246.028,769.44,288.0,664.6469999999999,2.513,0.998,13.304,1.031,34.06,0.674,0.8000000000000007,0.36000000000000654,0
9447,7.148,0.3178465372945589,39005.265,2678.027,9117.549,332.461,332.461,818.679,288.0,686.02,2.985,0.998,15.655999999999999,1.036,43.726000000000006,0.866,0.36784653729455963,-0.07215346270543455,1
9448,8.206,0.875,50993.003,3087.4390000000003,9298.902,438.08,438.08,915.927,288.0,727.688,3.5980000000000003,0.998,18.582,1.042,59.995,1.188,0.8000000000000007,0.36000000000000654,0
9449,9.3,1.0,72763.907,3560.384,9739.78,644.724,644.724,1062.685,288.0,773.4630000000001,4.537,0.998,22.826999999999998,1.051,88.48299999999999,1.7519999999999998,0.8000000000000007,0.36000000000000654,0
9450,1.138,0.0,5020.852,1350.349,6623.858,7.52,7.52,593.747,288.0,563.9169999999999,1.264,0.998,6.853,1.0190000000000001,18.084,0.251,0.8000000000000007,0.3999999999999986,0
9451,2.088,0.125,6283.432,1390.601,6774.311,30.831,30.831,585.401,288.0,569.694,1.319,0.998,7.13,1.02,0.0,0.233,0.8000000000000007,0.3999999999999986,0
9452,3.1439999999999997,0.25,8375.354,1386.736,7047.349,60.31399999999999,60.31399999999999,579.756,288.0,577.461,1.392,0.998,7.519,1.02,12.077,0.239,0.8000000000000007,0.3999999999999986,0
9453,4.1610000000000005,0.375,14718.688999999997,1547.4489999999998,7722.164000000001,113.73700000000001,113.73700000000001,634.297,288.0,603.55,1.6640000000000001,0.998,8.954,1.023,16.953,0.336,0.8000000000000007,0.3999999999999986,0
9454,5.14,0.5,21625.225,1924.32,8465.814,175.22,175.22,700.658,288.0,633.953,2.088,0.998,11.142999999999999,1.0270000000000001,24.857,0.49200000000000005,0.8000000000000007,0.3999999999999986,0
9455,6.175,0.625,29761.97,2306.825,8795.201,246.02700000000002,246.02700000000002,768.346,288.0,664.425,2.513,0.998,13.29,1.031,33.988,0.6729999999999999,0.8000000000000007,0.3999999999999986,0
9456,7.148,0.75,39004.587,2678.033,9118.051,332.441,332.441,817.663,288.0,685.8489999999999,2.984,0.998,15.639000000000001,1.036,43.645,0.8640000000000001,0.8000000000000007,0.3999999999999986,0
9457,8.206,0.875,50993.24400000001,3087.4509999999996,9299.332,438.079,438.079,914.8710000000001,288.0,727.5189999999999,3.5980000000000003,0.998,18.561,1.042,59.897,1.186,0.8000000000000007,0.3999999999999986,0
9458,9.3,1.0,72765.083,3560.382,9740.689,644.736,644.736,1061.812,288.0,773.305,4.5360000000000005,0.998,22.8,1.051,88.37799999999999,1.749,0.8000000000000007,0.3999999999999986,0
9459,1.138,0.0,3817.095,1338.162,6616.954000000001,6.831,6.831,563.1030000000001,288.0,558.896,1.2229999999999999,0.998,6.624,1.0190000000000001,22.686999999999998,0.218,0.8000000000000007,0.4399999999999977,0
9460,2.088,-0.20647389300369745,6537.767,1387.381,6774.764,30.235,30.235,592.524,288.0,570.289,1.325,0.998,7.159,1.02,2.52,0.244,0.46852610699630326,0.10852610699630028,1
9461,3.1439999999999997,0.25,8375.412,1386.736,7049.861,60.31399999999999,60.31399999999999,578.966,288.0,577.317,1.392,0.998,7.5120000000000005,1.02,12.043,0.23800000000000002,0.8000000000000007,0.4399999999999977,0
9462,4.1610000000000005,0.375,14718.766,1547.4489999999998,7724.11,113.74600000000001,113.74600000000001,633.433,288.0,603.391,1.663,0.998,8.945,1.023,16.910999999999998,0.335,0.8000000000000007,0.4399999999999977,0
9463,5.14,0.5,21625.687,1924.3210000000001,8466.713,175.24900000000002,175.24900000000002,699.706,288.0,633.775,2.088,0.998,11.132,1.0270000000000001,24.802,0.491,0.8000000000000007,0.4399999999999977,0
9464,6.175,0.625,29762.054,2306.814,8796.209,245.953,245.953,767.255,288.0,664.203,2.512,0.998,13.276,1.031,33.915,0.6709999999999999,0.8000000000000007,0.4399999999999977,0
9465,7.148,0.75,39004.058,2678.035,9118.554,332.45599999999996,332.45599999999996,816.6510000000001,288.0,685.679,2.984,0.998,15.622,1.036,43.56399999999999,0.863,0.8000000000000007,0.4399999999999977,0
9466,8.206,0.875,50993.393,3087.461,9299.759,438.06699999999995,438.06699999999995,913.819,288.0,727.352,3.597,0.998,18.541,1.042,59.799,1.1840000000000002,0.8000000000000007,0.4399999999999977,0
9467,9.3,1.0,72765.367,3560.3909999999996,9741.582,644.9069999999999,644.9069999999999,1060.937,288.0,773.1489999999999,4.534,0.998,22.772,1.051,88.272,1.7469999999999999,0.8000000000000007,0.4399999999999977,0
9468,1.138,0.0,2664.933,1335.836,6616.358,6.692,6.692,528.962,288.0,553.702,1.185,0.998,6.398,1.0190000000000001,22.166999999999998,0.17800000000000002,0.8000000000000007,0.4799999999999969,0
9469,2.088,0.125,6710.106,1384.674,6775.561,29.728,29.728,597.195,288.0,570.6990000000001,1.329,0.998,7.178999999999999,1.02,4.16,0.251,0.8000000000000007,0.4799999999999969,0
9470,3.1439999999999997,0.25,8375.513,1386.737,7052.376,60.306000000000004,60.306000000000004,578.178,288.0,577.173,1.392,0.998,7.505,1.02,12.01,0.23800000000000002,0.8000000000000007,0.4799999999999969,0
9471,4.1610000000000005,0.375,14718.783,1547.45,7726.054,113.73299999999999,113.73299999999999,632.571,288.0,603.232,1.663,0.998,8.936,1.023,16.869,0.33399999999999996,0.8000000000000007,0.4799999999999969,0
9472,5.14,0.5,21625.753,1924.3229999999999,8467.601999999999,175.261,175.261,698.7539999999999,288.0,633.596,2.088,0.998,11.12,1.0270000000000001,24.746,0.49,0.8000000000000007,0.4799999999999969,0
9473,6.175,0.625,29762.139,2306.799,8797.216,246.011,246.011,766.1669999999999,288.0,663.9810000000001,2.512,0.998,13.262,1.031,33.843,0.67,0.8000000000000007,0.4799999999999969,0
9474,7.148,0.75,39003.427,2678.04,9119.056,332.316,332.316,815.64,288.0,685.51,2.983,0.998,15.605,1.036,43.483000000000004,0.861,0.8000000000000007,0.4799999999999969,0
9475,8.206,0.875,50993.484,3087.469,9300.185,438.077,438.077,912.7689999999999,288.0,727.184,3.596,0.998,18.52,1.042,59.702,1.182,0.8000000000000007,0.4799999999999969,0
9476,9.3,1.0,72766.818,3560.387,9742.484,645.0419999999999,645.0419999999999,1060.07,288.0,772.993,4.533,0.998,22.745,1.051,88.167,1.745,0.8000000000000007,0.4799999999999969,0
9477,1.138,0.0,1687.89,1341.3039999999999,6620.936,6.983,6.983,494.916,288.0,548.861,1.15,0.998,6.195,1.0190000000000001,17.043,0.135,0.8000000000000007,0.5200000000000031,0
9478,2.088,0.125,6654.769,1385.57,6778.565,29.901,29.901,594.63,288.0,570.4069999999999,1.328,0.998,7.165,1.02,3.423,0.248,0.8000000000000007,0.5200000000000031,0
9479,3.1439999999999997,0.25,8375.627,1386.737,7054.893,60.316,60.316,577.3919999999999,288.0,577.029,1.392,0.998,7.497000000000001,1.02,11.977,0.237,0.8000000000000007,0.5200000000000031,0
9480,4.1610000000000005,0.375,14718.853,1547.451,7728.0019999999995,113.727,113.727,631.711,288.0,603.073,1.663,0.998,8.927,1.023,16.827,0.33299999999999996,0.8000000000000007,0.5200000000000031,0
9481,5.14,0.5,21626.051,1924.3239999999998,8468.497,175.262,175.262,697.806,288.0,633.419,2.0869999999999997,0.998,11.109000000000002,1.0270000000000001,24.691,0.489,0.8000000000000007,0.5200000000000031,0
9482,6.175,0.625,29762.196,2306.784,8798.222,245.95,245.95,765.082,288.0,663.76,2.512,0.998,13.249,1.031,33.771,0.669,0.8000000000000007,0.5200000000000031,0
9483,7.148,0.75,39002.893,2678.0429999999997,9119.559000000001,332.30699999999996,332.30699999999996,814.633,288.0,685.341,2.983,0.998,15.588,1.036,43.402,0.8590000000000001,0.8000000000000007,0.5200000000000031,0
9484,8.206,0.875,50993.554,3087.47,9300.609,438.069,438.069,911.7230000000001,288.0,727.018,3.595,0.998,18.5,1.042,59.604,1.18,0.8000000000000007,0.5200000000000031,0
9485,9.3,1.0,72767.837,3560.3909999999996,9743.377,644.991,644.991,1059.205,288.0,772.8389999999999,4.532,0.998,22.719,1.051,88.06299999999999,1.743,0.8000000000000007,0.5200000000000031,0
9486,1.138,0.44723685954762604,1328.832,1346.6779999999999,6626.243,7.267,7.267,479.54,288.0,546.8330000000001,1.137,0.998,6.112,1.0190000000000001,13.134,0.114,1.2472368595476269,1.0072368595476284,1
9487,2.088,0.125,6806.306,1382.1529999999998,6778.899,29.259,29.259,598.846,288.0,570.703,1.331,0.998,7.178999999999999,1.02,5.4879999999999995,0.255,0.8000000000000007,0.5600000000000023,0
9488,3.1439999999999997,0.25,8375.737,1386.7379999999998,7057.411,60.318999999999996,60.318999999999996,576.607,288.0,576.886,1.392,0.998,7.49,1.021,11.943,0.23600000000000002,0.8000000000000007,0.5600000000000023,0
9489,4.1610000000000005,0.375,14718.969,1547.451,7729.956999999999,113.749,113.749,630.854,288.0,602.915,1.663,0.998,8.918,1.023,16.785,0.332,0.8000000000000007,0.5600000000000023,0
9490,5.14,0.9389194172668971,21626.009,1924.326,8469.384,175.262,175.262,696.8580000000001,288.0,633.24,2.0869999999999997,0.998,11.097999999999999,1.0270000000000001,24.635,0.488,1.2389194172668978,0.9989194172668994,1
9491,6.175,0.625,29762.227000000006,2306.775,8799.229,245.983,245.983,764.0,288.0,663.54,2.511,0.998,13.235,1.031,33.699,0.667,0.8000000000000007,0.5600000000000023,0
9492,7.148,0.75,39002.324,2678.045,9120.06,332.402,332.402,813.6289999999999,288.0,685.172,2.9819999999999998,0.998,15.571,1.036,43.321999999999996,0.858,0.8000000000000007,0.5600000000000023,0
9493,8.206,0.875,50993.506,3087.4709999999995,9301.030999999999,438.088,438.088,910.679,288.0,726.8510000000001,3.595,0.998,18.479,1.042,59.507,1.178,0.8000000000000007,0.5600000000000023,0
9494,9.3,1.0,72767.677,3560.397,9744.249,644.776,644.776,1058.335,288.0,772.684,4.531000000000001,0.998,22.691999999999997,1.051,87.95700000000001,1.7409999999999999,0.8000000000000007,0.5600000000000023,0
9495,1.138,0.0,1189.03,1360.025,6637.0509999999995,8.011000000000001,8.011000000000001,467.846,288.0,545.8969999999999,1.1340000000000001,0.998,6.075,1.0190000000000001,4.879,0.095,0.8000000000000007,0.6000000000000014,0
9496,2.088,0.125,6776.147,1382.715,6781.7119999999995,29.361,29.361,597.101,288.0,570.486,1.33,0.998,7.169,1.02,4.877,0.253,0.8000000000000007,0.6000000000000014,0
9497,3.1439999999999997,0.25,8375.846,1386.739,7059.929,60.32,60.32,575.8240000000001,288.0,576.743,1.392,0.998,7.483,1.021,11.91,0.23600000000000002,0.8000000000000007,0.6000000000000014,0
9498,4.1610000000000005,0.375,14719.011,1547.4520000000002,7731.906999999999,113.728,113.728,629.998,288.0,602.757,1.663,0.998,8.908999999999999,1.023,16.743,0.331,0.8000000000000007,0.6000000000000014,0
9499,5.14,0.5,21626.323,1924.3270000000002,8470.28,175.233,175.233,695.915,288.0,633.063,2.0869999999999997,0.998,11.085999999999999,1.0270000000000001,24.58,0.48700000000000004,0.8000000000000007,0.6000000000000014,0
9500,6.175,0.625,29762.226,2306.762,8800.239,245.93900000000002,245.93900000000002,762.922,288.0,663.321,2.511,0.998,13.222000000000001,1.031,33.628,0.6659999999999999,0.8000000000000007,0.6000000000000014,0
9501,7.148,0.75,39001.753,2678.0490000000004,9120.562,332.381,332.381,812.627,288.0,685.0039999999999,2.9810000000000003,0.998,15.555,1.036,43.242,0.856,0.8000000000000007,0.6000000000000014,0
9502,8.206,0.875,50993.461,3087.47,9301.451,438.019,438.019,909.6389999999999,288.0,726.686,3.594,0.998,18.459,1.042,59.409,1.176,0.8000000000000007,0.6000000000000014,0
9503,9.3,1.1800713363964481,72768.656,3560.395,9745.13,644.868,644.868,1057.474,288.0,772.5319999999999,4.53,0.998,22.665,1.051,87.853,1.739,0.9800713363964488,0.7800713363964495,1
9504,1.138,0.0,1510.842,1378.876,6652.23,9.09,9.09,474.27,288.0,547.684,1.148,0.998,6.148,1.0190000000000001,1.875,0.10099999999999999,0.8000000000000007,0.6400000000000006,0
9505,2.088,0.125,6825.303000000001,1381.396,6783.406,29.116999999999997,29.116999999999997,597.9119999999999,288.0,570.4580000000001,1.331,0.998,7.167000000000001,1.02,6.0089999999999995,0.255,0.8000000000000007,0.6400000000000006,0
9506,3.1439999999999997,0.25,8375.969000000001,1386.739,7062.4490000000005,60.318000000000005,60.318000000000005,575.043,288.0,576.6,1.391,0.998,7.476,1.021,11.877,0.235,0.8000000000000007,0.6400000000000006,0
9507,4.1610000000000005,0.375,14719.061000000003,1547.453,7733.86,113.74799999999999,113.74799999999999,629.144,288.0,602.599,1.662,0.998,8.9,1.023,16.701,0.331,0.8000000000000007,0.6400000000000006,0
9508,5.14,0.5,21626.435,1924.329,8471.171,175.22099999999998,175.22099999999998,694.9730000000001,288.0,632.886,2.0869999999999997,0.998,11.075,1.0270000000000001,24.525,0.485,0.8000000000000007,0.6400000000000006,0
9509,6.175,0.625,29762.268,2306.755,8801.261,245.937,245.937,761.8489999999999,288.0,663.1030000000001,2.511,0.998,13.208,1.031,33.556999999999995,0.664,0.8000000000000007,0.6400000000000006,0
9510,7.148,0.75,39001.221,2678.052,9121.063,332.29,332.29,811.628,288.0,684.836,2.9810000000000003,0.998,15.538,1.036,43.162,0.855,0.8000000000000007,0.6400000000000006,0
9511,8.206,0.875,50993.415,3087.468,9301.871,438.09,438.09,908.602,288.0,726.5210000000001,3.593,0.998,18.438,1.042,59.313,1.1740000000000002,0.8000000000000007,0.6400000000000006,0
9512,9.3,1.0,72770.088,3560.395,9746.013,644.764,644.764,1056.618,288.0,772.3810000000001,4.529,0.998,22.638,1.051,87.749,1.7369999999999999,0.8000000000000007,0.6400000000000006,0
9513,1.138,0.19622569552261743,1746.506,1388.6789999999999,6661.271,9.664,9.664,479.61699999999996,288.0,548.87,1.159,0.998,6.197,1.0190000000000001,1.067,0.106,0.9962256955226181,0.8762256955226171,1
9514,2.088,0.125,6897.1359999999995,1379.52,6784.656,28.773000000000003,28.773000000000003,599.538,288.0,570.519,1.3330000000000002,0.998,7.17,1.02,6.966,0.258,0.8000000000000007,0.6799999999999997,0
9515,3.1439999999999997,0.25,8376.078000000001,1386.739,7064.968000000001,60.324,60.324,574.263,288.0,576.457,1.391,0.998,7.468999999999999,1.021,11.844000000000001,0.23399999999999999,0.8000000000000007,0.6799999999999997,0
9516,4.1610000000000005,0.375,14719.188999999997,1547.453,7735.821,113.751,113.751,628.294,288.0,602.441,1.662,0.998,8.891,1.023,16.66,0.33,0.8000000000000007,0.6799999999999997,0
9517,5.14,0.5,21626.602000000006,1924.3310000000001,8472.064,175.21900000000002,175.21900000000002,694.033,288.0,632.7090000000001,2.086,0.998,11.064,1.0270000000000001,24.47,0.484,0.8000000000000007,0.6799999999999997,0
9518,6.175,0.625,29762.347,2306.751,8802.284,245.935,245.935,760.778,288.0,662.8860000000001,2.51,0.998,13.195,1.031,33.486,0.6629999999999999,0.8000000000000007,0.6799999999999997,0
9519,7.148,0.75,39000.705,2678.055,9121.564,332.41900000000004,332.41900000000004,810.632,288.0,684.669,2.98,0.998,15.520999999999999,1.036,43.082,0.853,0.8000000000000007,0.6799999999999997,0
9520,8.206,0.875,50993.377,3087.467,9302.29,438.048,438.048,907.568,288.0,726.357,3.592,0.998,18.418,1.042,59.216,1.172,0.8000000000000007,0.6799999999999997,0
9521,9.3,1.0,72770.849,3560.3940000000002,9746.882,644.984,644.984,1055.761,288.0,772.23,4.527,0.998,22.611,1.051,87.645,1.735,0.8000000000000007,0.6799999999999997,0
9522,1.138,0.0,2370.916,1402.362,6673.334,10.478,10.478,496.50300000000004,288.0,552.056,1.1840000000000002,0.998,6.331,1.0190000000000001,0.11,0.125,0.8000000000000007,0.7199999999999989,0
9523,2.088,0.125,6976.415,1374.922,6784.246,27.919,27.919,602.17,288.0,570.533,1.3330000000000002,0.998,7.171,1.02,9.669,0.263,0.8000000000000007,0.7199999999999989,0
9524,3.1439999999999997,0.25,8376.13,1386.74,7067.485,60.324,60.324,573.485,288.0,576.313,1.391,0.998,7.461,1.021,11.811,0.23399999999999999,0.8000000000000007,0.7199999999999989,0
9525,4.1610000000000005,0.375,14719.293,1547.454,7737.781999999999,113.745,113.745,627.445,288.0,602.284,1.662,0.998,8.883,1.023,16.618,0.32899999999999996,0.8000000000000007,0.7199999999999989,0
9526,5.14,0.5,21626.849,1924.332,8472.96,175.21900000000002,175.21900000000002,693.097,288.0,632.533,2.086,0.998,11.052999999999999,1.0270000000000001,24.416,0.483,0.8000000000000007,0.7199999999999989,0
9527,6.175,0.625,29762.44,2306.751,8803.31,246.015,246.015,759.711,288.0,662.669,2.51,0.998,13.181,1.031,33.415,0.662,0.8000000000000007,0.7199999999999989,0
9528,7.148,0.75,39000.116,2678.059,9122.065,332.389,332.389,809.638,288.0,684.502,2.98,0.998,15.504000000000001,1.036,43.001999999999995,0.851,0.8000000000000007,0.7199999999999989,0
9529,8.206,0.875,50993.301,3087.466,9302.708,438.103,438.103,906.538,288.0,726.194,3.591,0.998,18.398,1.042,59.119,1.17,0.8000000000000007,0.7199999999999989,0
9530,9.3,1.0,72772.183,3560.3909999999996,9747.754,645.0169999999999,645.0169999999999,1054.9089999999999,288.0,772.08,4.526,0.998,22.585,1.051,87.542,1.733,0.8000000000000007,0.7199999999999989,0
9531,1.138,0.0,3471.532,1410.902,6682.3,11.011,11.011,528.203,288.0,557.266,1.226,0.998,6.555,1.0190000000000001,0.0,0.163,0.8000000000000007,0.7600000000000051,0
9532,2.088,0.125,6919.279,1377.0420000000001,6788.029,28.316999999999997,28.316999999999997,599.205,288.0,570.247,1.3319999999999999,0.998,7.157,1.02,8.45,0.259,0.8000000000000007,0.7600000000000051,0
9533,3.1439999999999997,0.25,8376.278,1386.741,7070.008000000001,60.321999999999996,60.321999999999996,572.7080000000001,288.0,576.1709999999999,1.391,0.998,7.454,1.021,11.777999999999999,0.233,0.8000000000000007,0.7600000000000051,0
9534,4.1610000000000005,0.375,14719.43,1547.454,7739.746999999999,113.74799999999999,113.74799999999999,626.5980000000001,288.0,602.127,1.662,0.998,8.874,1.023,16.577,0.32799999999999996,0.8000000000000007,0.7600000000000051,0
9535,5.14,0.5,21627.101,1924.3329999999999,8473.855,175.266,175.266,692.163,288.0,632.357,2.086,0.998,11.042,1.0270000000000001,24.361,0.48200000000000004,0.8000000000000007,0.7600000000000051,0
9536,6.175,0.625,29762.59,2306.755,8804.338,245.959,245.959,758.6469999999999,288.0,662.453,2.51,0.998,13.168,1.031,33.344,0.66,0.8000000000000007,0.7600000000000051,0
9537,7.148,0.75,38999.62,2678.0609999999997,9122.565,332.406,332.406,808.6469999999999,288.0,684.335,2.9789999999999996,0.998,15.487,1.036,42.923,0.85,0.8000000000000007,0.7600000000000051,0
9538,8.206,0.875,50993.275,3087.4640000000004,9303.126,438.09,438.09,905.5110000000001,288.0,726.0310000000001,3.591,0.998,18.377,1.042,59.023,1.168,0.8000000000000007,0.7600000000000051,0
9539,9.3,1.0,72772.326,3560.4,9748.607,644.763,644.763,1054.055,288.0,771.93,4.525,0.998,22.558000000000003,1.051,87.43799999999999,1.7309999999999999,0.8000000000000007,0.7600000000000051,0
9540,1.138,0.0,5529.165,1398.358,6677.948,10.270999999999999,10.270999999999999,586.511,288.0,565.308,1.291,0.998,6.919,1.0190000000000001,0.488,0.23399999999999999,0.8000000000000007,0.7999999999999972,0
9541,2.088,0.125,6959.379,1371.483,6787.079000000001,27.281999999999996,27.281999999999996,601.0419999999999,288.0,570.11,1.3319999999999999,0.998,7.151,1.02,11.45,0.264,0.8000000000000007,0.7999999999999972,0
9542,3.1439999999999997,0.25,8376.371,1386.741,7072.529,60.326,60.326,571.933,288.0,576.028,1.391,0.998,7.447,1.021,11.745,0.23199999999999998,0.8000000000000007,0.7999999999999972,0
9543,4.1610000000000005,0.375,14719.493,1547.455,7741.7080000000005,113.735,113.735,625.753,288.0,601.971,1.662,0.998,8.865,1.023,16.535,0.327,0.8000000000000007,0.7999999999999972,0
9544,5.14,0.6515806633086241,21627.336,1924.335,8474.751,175.268,175.268,691.2310000000001,288.0,632.182,2.086,0.998,11.030999999999999,1.0270000000000001,24.305999999999997,0.48100000000000004,0.9515806633086248,0.9515806633086212,1
9545,6.175,0.625,29762.851,2306.763,8805.371,245.955,245.955,757.587,288.0,662.2389999999999,2.509,0.998,13.155,1.031,33.273,0.659,0.8000000000000007,0.7999999999999972,0
9546,7.148,0.75,38999.053,2678.0640000000003,9123.065,332.355,332.355,807.658,288.0,684.169,2.978,0.998,15.470999999999998,1.036,42.843999999999994,0.848,0.8000000000000007,0.7999999999999972,0
9547,8.206,0.875,50993.256,3087.461,9303.543,437.99699999999996,437.99699999999996,904.4860000000001,288.0,725.8689999999999,3.59,0.998,18.357,1.042,58.927,1.167,0.8000000000000007,0.7999999999999972,0
9548,9.3,1.0,72773.455,3560.3990000000003,9749.466999999999,645.123,645.123,1053.2069999999999,288.0,771.783,4.524,0.998,22.531,1.051,87.335,1.729,0.8000000000000007,0.7999999999999972,0
9549,1.138,0.0,6637.34,1345.5620000000001,6647.113,7.2170000000000005,7.2170000000000005,628.5269999999999,288.0,567.976,1.3090000000000002,0.998,7.044,1.0190000000000001,19.224,0.299,0.8000000000000007,0.8400000000000034,0
9550,2.088,0.125,6938.863,1373.026,6790.524,27.566,27.566,599.202,288.0,569.935,1.331,0.998,7.142,1.02,10.536,0.262,0.8000000000000007,0.8400000000000034,0
9551,3.1439999999999997,0.25,8376.506,1386.7420000000002,7075.053000000001,60.316,60.316,571.16,288.0,575.885,1.391,0.998,7.44,1.021,11.712,0.23199999999999998,0.8000000000000007,0.8400000000000034,0
9552,4.1610000000000005,0.375,14719.486,1547.4560000000001,7743.665,113.756,113.756,624.909,288.0,601.814,1.661,0.998,8.856,1.023,16.494,0.327,0.8000000000000007,0.8400000000000034,0
9553,5.14,0.5,21627.249,1924.3370000000002,8475.638,175.274,175.274,690.3,288.0,632.006,2.085,0.998,11.019,1.0270000000000001,24.252,0.48,0.8000000000000007,0.8400000000000034,0
9554,6.175,0.625,29763.236,2306.779,8806.414,245.954,245.954,756.529,288.0,662.025,2.509,0.998,13.142000000000001,1.031,33.203,0.657,0.8000000000000007,0.8400000000000034,0
9555,7.148,0.75,38998.552,2678.067,9123.565,332.39300000000003,332.39300000000003,806.673,288.0,684.0039999999999,2.978,0.998,15.454,1.036,42.763999999999996,0.847,0.8000000000000007,0.8400000000000034,0
9556,8.206,0.875,50993.212,3087.46,9303.959,438.095,438.095,903.466,288.0,725.7080000000001,3.589,0.998,18.337,1.042,58.832,1.165,0.8000000000000007,0.8400000000000034,0
9557,9.3,1.0,72774.26299999999,3560.3959999999997,9750.317,644.846,644.846,1052.36,288.0,771.635,4.523,0.998,22.505,1.051,87.23200000000001,1.7269999999999999,0.8000000000000007,0.8400000000000034,0
9558,1.138,0.0,1711.128,1319.469,6627.465,5.747000000000001,5.747000000000001,498.4,288.0,547.691,1.148,0.998,6.147,1.0190000000000001,25.508000000000003,0.14800000000000002,0.8000000000000007,0.8800000000000026,0
9559,2.088,0.125,6881.738,1366.2779999999998,6788.781,26.33,26.33,598.855,288.0,569.438,1.328,0.998,7.117999999999999,1.02,14.058,0.264,0.8000000000000007,0.8800000000000026,0
9560,3.1439999999999997,0.25,8376.582,1386.7420000000002,7077.5740000000005,60.325,60.325,570.388,288.0,575.743,1.391,0.998,7.433,1.021,11.679,0.231,0.8000000000000007,0.8800000000000026,0
9561,4.1610000000000005,0.031147635101947846,14719.6,1547.4560000000001,7745.633000000001,113.757,113.757,624.069,288.0,601.658,1.661,0.998,8.847000000000001,1.023,16.452,0.326,0.45614763510194856,0.5361476351019504,1
9562,5.14,0.5,21627.647,1924.338,8476.539,175.23,175.23,689.3739999999999,288.0,631.832,2.085,0.998,11.008,1.0270000000000001,24.197,0.479,0.8000000000000007,0.8800000000000026,0
9563,6.175,0.9546400017325851,29763.798,2306.801,8807.465,246.015,246.015,755.4739999999999,288.0,661.812,2.509,0.998,13.128,1.031,33.133,0.6559999999999999,1.1296400017325858,1.2096400017325877,1
9564,7.148,0.75,38998.097,2678.0679999999998,9124.064,332.325,332.325,805.69,288.0,683.8389999999999,2.977,0.998,15.437000000000001,1.036,42.68600000000001,0.845,0.8000000000000007,0.8800000000000026,0
9565,8.206,0.875,50993.123,3087.461,9304.374,438.089,438.089,902.448,288.0,725.547,3.588,0.998,18.316,1.042,58.736000000000004,1.163,0.8000000000000007,0.8800000000000026,0
9566,9.3,1.0,72774.56599999999,3560.402,9751.158000000001,644.786,644.786,1051.513,288.0,771.488,4.522,0.998,22.478,1.051,87.12899999999999,1.725,0.8000000000000007,0.8800000000000026,0
9567,1.138,0.0,536.9,1347.168,6646.121,7.249,7.249,444.731,288.0,541.031,1.1059999999999999,0.998,5.882999999999999,1.0190000000000001,8.399,0.073,0.8000000000000007,0.9200000000000017,0
9568,2.088,0.125,6773.915,1363.11,6789.291,25.741999999999997,25.741999999999997,596.1709999999999,288.0,568.883,1.3230000000000002,0.998,7.0920000000000005,1.02,15.749,0.262,0.8000000000000007,0.9200000000000017,0
9569,3.1439999999999997,0.25,8376.692,1386.743,7080.097,60.326,60.326,569.618,288.0,575.6,1.391,0.998,7.426,1.021,11.645999999999999,0.231,0.8000000000000007,0.9200000000000017,0
9570,4.1610000000000005,0.375,14719.734,1547.457,7747.605,113.758,113.758,623.23,288.0,601.502,1.661,0.998,8.839,1.023,16.410999999999998,0.325,0.8000000000000007,0.9200000000000017,0
9571,5.14,0.5,21627.793,1924.34,8477.433,175.25099999999998,175.25099999999998,688.448,288.0,631.6569999999999,2.085,0.998,10.997,1.0270000000000001,24.143,0.478,0.8000000000000007,0.9200000000000017,0
9572,6.175,0.9747269977124832,29764.622000000007,2306.8379999999997,8808.53,245.97099999999998,245.97099999999998,754.424,288.0,661.6010000000001,2.509,0.998,13.115,1.031,33.062,0.655,1.149726997712484,1.269726997712485,1
9573,7.148,0.75,38997.602,2678.071,9124.564,332.38300000000004,332.38300000000004,804.71,288.0,683.674,2.977,0.998,15.421,1.036,42.607,0.8440000000000001,0.8000000000000007,0.9200000000000017,0
