,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,ground_truth
492,1,3,7,4,0.9961290322580647,0.5406616126809096,0.7337867948868302,0.20142602495543674,0.9710610932475885,0.1411764705882353,0.2,0.0,0.0,0
493,1,3,7,4,0.9961290322580647,0.5406616126809096,0.7337867948868302,0.20142602495543674,0.8135048231511255,0.1647058823529412,0.45555555555555555,0.0,0.03971251512595798,0
494,6,6,7,5,0.9974193548387098,0.5613370089593384,0.7448106016183886,0.24955436720142604,0.919614147909968,0.1764705882352941,0.5000000000000001,0.0,0.007874665395475046,0
495,6,6,7,0,1.0,0.6009648518263266,0.7668582150815058,0.29946524064171126,0.6977491961414792,0.31764705882352945,0.2,0.0,0.0,0
496,4,5,7,0,1.0,0.6009648518263266,0.7668582150815058,0.29946524064171126,0.9774919614147912,0.1294117647058824,0.3,0.0,0.0025393274907410802,0
497,3,4,7,1,0.9987096774193549,0.62026188835286,0.7778820218130644,0.25490196078431376,0.9678456591639872,0.1411764705882353,0.2,0.0,0.013457518976201826,0
498,6,5,7,1,0.9987096774193549,0.62026188835286,0.7778820218130644,0.25490196078431376,1.0,0.1294117647058824,0.25555555555555554,0.0,0.0371640203879579,0
499,7,5,7,1,0.9987096774193549,0.62026188835286,0.7778820218130644,0.25490196078431376,0.807073954983923,0.5647058823529412,0.5000000000000001,1.0,0.009918961534230502,0
500,8,6,7,1,0.9987096774193549,0.62026188835286,0.7778820218130644,0.25490196078431376,0.6237942122186497,0.588235294117647,0.5000000000000001,0.125,0.0,0
501,7,5,7,1,0.9987096774193549,0.62026188835286,0.7778820218130644,0.25490196078431376,0.6237942122186497,0.588235294117647,0.5000000000000001,0.125,0.0,0
502,4,4,7,1,0.9987096774193549,0.62026188835286,0.7778820218130644,0.25490196078431376,0.594855305466238,0.6352941176470588,0.5000000000000001,0.0625,0.0,0
503,2,4,7,2,0.9780645161290322,0.47656788421778085,0.7988741644189047,0.35650623885918004,0.8681672025723475,0.1764705882352941,0.5000000000000001,0.0,0.0017876132155036485,0
504,4,3,7,2,0.9780645161290322,0.47656788421778085,0.7988741644189047,0.35650623885918004,0.8585209003215435,0.1647058823529412,0.5000000000000001,0.0,0.04546037915734664,0
505,1,2,7,3,0.9329032258064516,0.5585802894555478,0.8637269848715844,0.1800356506238859,0.7877813504823152,0.23529411764705882,0.15555555555555553,0.0,0.00531700341021598,0
506,1,2,7,4,0.9329032258064516,0.5713301171605789,0.8733434971267738,0.1265597147950089,0.5241157556270097,0.6823529411764706,0.9,0.0,0.0,0
507,2,4,7,4,0.9329032258064516,0.5713301171605789,0.8733434971267738,0.1265597147950089,0.762057877813505,0.3058823529411765,0.3555555555555555,0.0,0.0,0
508,1,2,7,4,0.9329032258064516,0.5713301171605789,0.8733434971267738,0.1265597147950089,0.762057877813505,0.3058823529411765,0.3555555555555555,0.0,0.0,0
509,5,4,7,4,0.9329032258064516,0.5713301171605789,0.8733434971267738,0.1265597147950089,0.6077170418006432,0.6588235294117648,0.7999999999999999,0.21875,0.001989292655201496,0
510,6,5,7,4,0.9329032258064516,0.5713301171605789,0.8733434971267738,0.1265597147950089,0.5144694533762058,0.5529411764705883,0.5555555555555556,0.0,0.000394191632136702,0
511,8,6,7,6,0.8116129032258064,0.19159200551343902,0.7713146475900082,0.0338680926916221,0.8231511254019295,0.23529411764705882,0.25555555555555554,0.0,0.0,0
512,4,3,7,6,0.8116129032258064,0.19159200551343902,0.7713146475900082,0.0338680926916221,0.8231511254019295,0.2,0.25555555555555554,0.0,0.005903707234791537,0
513,2,4,7,6,0.8116129032258064,0.19159200551343902,0.7713146475900082,0.0338680926916221,0.6334405144694535,0.6588235294117648,0.6,0.0,0.04976898536907338,0
514,7,4,7,6,0.8116129032258064,0.19159200551343902,0.7713146475900082,0.0338680926916221,0.6109324758842445,0.6470588235294117,0.7000000000000001,0.0,0.010230647941036265,0
515,1,4,7,5,0.9767741935483873,0.4993108201240524,0.7116219068840156,0.20142602495543674,0.7524115755627012,0.31764705882352945,0.39999999999999997,0.0,0.0,0
516,6,3,10,1,0.7845161290322582,0.006547208821502412,0.11586724522106252,0.019607843137254905,0.30868167202572355,0.18823529411764706,0.45555555555555555,0.0,0.0,0
